regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,6,0.75,4.0,256,2048,512,2048,1664,368.255,440.866,326.273,-0.5782
mixed,8,6,0.75,4.0,256,2048,1024,4096,3328,529.376,580.896,572.162,0.8305
mixed,8,6,0.75,4.0,256,2048,2048,8192,6656,911.108,1104.771,1091.489,0.9314
mixed,8,6,0.75,4.0,256,2048,4096,16384,13312,1773.955,2188.259,2122.535,0.8414
mixed,8,6,0.75,4.0,256,4096,128,512,416,375.234,391.617,383.969,0.5332
mixed,8,6,0.75,4.0,256,4096,256,1024,832,427.488,454.721,447.104,0.7203
mixed,8,6,0.75,4.0,256,4096,512,2048,1664,536.962,580.226,572.449,0.8202
mixed,8,6,0.75,4.0,256,4096,1024,4096,3328,678.529,821.731,587.65,-0.6346
mixed,8,6,0.75,4.0,256,4096,2048,8192,6656,990.785,1108.864,1092.224,0.8591
mixed,8,6,0.75,4.0,256,4096,4096,16384,13312,1769.412,2179.717,2127.466,0.8727
mixed,8,6,0.75,4.0,256,8192,128,512,416,630.786,644.547,636.447,0.4114
mixed,8,6,0.75,4.0,256,8192,256,1024,832,674.946,707.906,701.121,0.7941
mixed,8,6,0.75,4.0,256,8192,512,2048,1664,788.128,834.657,826.878,0.8328
mixed,8,6,0.75,4.0,256,8192,1024,4096,3328,998.913,1094.337,1086.306,0.9158
mixed,8,6,0.75,4.0,256,8192,2048,8192,6656,1299.875,1596.803,1112.58,-0.6308
mixed,8,6,0.75,4.0,256,8192,4096,16384,13312,1906.601,2165.094,2128.614,0.8589
mixed,8,6,0.75,4.0,512,0,128,512,416,134.336,151.391,142.401,0.4729
mixed,8,6,0.75,4.0,512,0,256,1024,832,185.377,215.105,201.315,0.5361
mixed,8,6,0.75,4.0,512,0,512,2048,1664,293.536,338.849,312.897,0.4273
mixed,8,6,0.75,4.0,512,0,1024,4096,3328,500.895,595.905,574.85,0.7784
mixed,8,6,0.75,4.0,512,0,2048,8192,6656,924.579,1122.019,1102.275,0.9
mixed,8,6,0.75,4.0,512,0,4096,16384,13312,1806.438,2217.448,2154.629,0.8472
mixed,8,6,0.75,4.0,512,512,128,512,416,200.288,206.848,200.416,0.0195
mixed,8,6,0.75,4.0,512,512,256,1024,832,225.377,255.681,242.432,0.5628
mixed,8,6,0.75,4.0,512,512,512,2048,1664,335.841,379.843,358.687,0.5192
mixed,8,6,0.75,4.0,512,512,1024,4096,3328,536.929,632.193,577.729,0.4283
mixed,8,6,0.75,4.0,512,512,2048,8192,6656,957.377,1147.973,1099.874,0.7476
mixed,8,6,0.75,4.0,512,512,4096,16384,13312,1794.274,2213.191,2143.204,0.8329
mixed,8,6,0.75,4.0,512,1024,128,512,416,261.343,269.665,264.129,0.3348
mixed,8,6,0.75,4.0,512,1024,256,1024,832,292.096,306.945,300.288,0.5517
mixed,8,6,0.75,4.0,512,1024,512,2048,1664,371.838,423.2,400.929,0.5664
mixed,8,6,0.75,4.0,512,1024,1024,4096,3328,574.594,669.569,638.848,0.6765
mixed,8,6,0.75,4.0,512,1024,2048,8192,6656,991.682,1178.176,1100.129,0.5815
mixed,8,6,0.75,4.0,512,1024,4096,16384,13312,1805.541,2204.294,2132.583,0.8202
mixed,8,6,0.75,4.0,512,2048,128,512,416,379.489,388.639,379.842,0.0386
mixed,8,6,0.75,4.0,512,2048,256,1024,832,409.696,428.674,423.97,0.7521
mixed,8,6,0.75,4.0,512,2048,512,2048,1664,472.767,498.528,491.139,0.7132
mixed,8,6,0.75,4.0,512,2048,1024,4096,3328,651.776,744.096,716.672,0.7029
mixed,8,6,0.75,4.0,512,2048,2048,8192,6656,1056.066,1250.721,1146.243,0.4633
mixed,8,6,0.75,4.0,512,2048,4096,16384,13312,1878.183,2246.982,2133.702,0.6928
mixed,8,6,0.75,4.0,512,4096,128,512,416,622.593,634.528,624.098,0.1261
mixed,8,6,0.75,4.0,512,4096,256,1024,832,649.281,667.041,660.036,0.6056
mixed,8,6,0.75,4.0,512,4096,512,2048,1664,713.186,752.867,738.338,0.6339
mixed,8,6,0.75,4.0,512,4096,1024,4096,3328,832.256,878.817,873.985,0.8962
mixed,8,6,0.75,4.0,512,4096,2048,8192,6656,1199.906,1386.371,1352.194,0.8167
mixed,8,6,0.75,4.0,512,4096,4096,16384,13312,2024.487,2414.531,2144.036,0.3065
mixed,8,6,0.75,4.0,512,8192,128,512,416,1115.33,1122.756,1114.53,-0.1077
mixed,8,6,0.75,4.0,512,8192,256,1024,832,1138.66,1155.584,1141.857,0.1889
mixed,8,6,0.75,4.0,512,8192,512,2048,1664,1197.795,1223.038,1212.833,0.5957
mixed,8,6,0.75,4.0,512,8192,1024,4096,3328,1310.116,1388.642,1366.593,0.7192
mixed,8,6,0.75,4.0,512,8192,2048,8192,6656,1535.875,1656.421,1641.251,0.8742
mixed,8,6,0.75,4.0,512,8192,4096,16384,13312,2327.877,2701.798,2621.703,0.7858
mixed,8,6,0.75,4.0,1024,0,128,512,416,255.872,264.544,256.129,0.0296
mixed,8,6,0.75,4.0,1024,0,256,1024,832,286.242,314.851,297.984,0.4104
mixed,8,6,0.75,4.0,1024,0,512,2048,1664,397.153,446.56,413.345,0.3277
mixed,8,6,0.75,4.0,1024,0,1024,4096,3328,595.523,687.939,639.073,0.4712
mixed,8,6,0.75,4.0,1024,0,2048,8192,6656,1011.33,1203.554,1122.305,0.5773
mixed,8,6,0.75,4.0,1024,0,4096,16384,13312,1839.59,2235.045,2150.822,0.787
mixed,8,6,0.75,4.0,1024,512,128,512,416,360.033,370.531,360.962,0.0885
mixed,8,6,0.75,4.0,1024,512,256,1024,832,390.752,409.474,395.073,0.2308
mixed,8,6,0.75,4.0,1024,512,512,2048,1664,481.121,531.68,497.953,0.3329
mixed,8,6,0.75,4.0,1024,512,1024,4096,3328,693.696,782.817,723.808,0.3379
mixed,8,6,0.75,4.0,1024,512,2048,8192,6656,1088.676,1274.499,1185.667,0.522
mixed,8,6,0.75,4.0,1024,512,4096,16384,13312,1894.052,2283.206,2155.078,0.6708
mixed,8,6,0.75,4.0,1024,1024,128,512,416,462.306,473.345,463.266,0.087
mixed,8,6,0.75,4.0,1024,1024,256,1024,832,494.849,513.248,497.571,0.1479
mixed,8,6,0.75,4.0,1024,1024,512,2048,1664,564.96,609.345,574.687,0.2192
mixed,8,6,0.75,4.0,1024,1024,1024,4096,3328,784.801,867.234,809.954,0.3051
mixed,8,6,0.75,4.0,1024,1024,2048,8192,6656,1171.426,1357.797,1258.978,0.4698
mixed,8,6,0.75,4.0,1024,1024,4096,16384,13312,1976.453,2349.831,2181.444,0.549
mixed,8,6,0.75,4.0,1024,2048,128,512,416,650.465,663.203,652.13,0.1307
mixed,8,6,0.75,4.0,1024,2048,256,1024,832,695.621,719.363,702.241,0.2788
mixed,8,6,0.75,4.0,1024,2048,512,2048,1664,769.794,811.967,755.041,-0.3498
mixed,8,6,0.75,4.0,1024,2048,1024,4096,3328,936.321,1033.346,970.083,0.348
mixed,8,6,0.75,4.0,1024,2048,2048,8192,6656,1356.26,1564.422,1422.852,0.3199
mixed,8,6,0.75,4.0,1024,2048,4096,16384,13312,2125.477,2504.932,2330.819,0.5411
mixed,8,6,0.75,4.0,1024,4096,128,512,416,1020.131,1033.283,1021.283,0.0876
mixed,8,6,0.75,4.0,1024,4096,256,1024,832,1069.378,1095.297,1070.723,0.0519
mixed,8,6,0.75,4.0,1024,4096,512,2048,1664,1178.562,1211.656,1190.594,0.3636
mixed,8,6,0.75,4.0,1024,4096,1024,4096,3328,1296.769,1439.491,1260.543,-0.2538
mixed,8,6,0.75,4.0,1024,4096,2048,8192,6656,1661.828,1920.257,1723.013,0.2368
mixed,8,6,0.75,4.0,1024,4096,4096,16384,13312,2561.736,2929.32,2665.064,0.2811
mixed,8,6,0.75,4.0,1024,8192,128,512,416,1755.619,1769.475,1755.685,0.0048
mixed,8,6,0.75,4.0,1024,8192,256,1024,832,1802.374,1828.901,1804.546,0.0819
mixed,8,6,0.75,4.0,1024,8192,512,2048,1664,1913.349,1959.712,1919.108,0.1242
mixed,8,6,0.75,4.0,1024,8192,1024,4096,3328,2129.7,2206.019,2166.053,0.4763
mixed,8,6,0.75,4.0,1024,8192,2048,8192,6656,2414.212,2683.01,2277.957,-0.5069
mixed,8,6,0.75,4.0,1024,8192,4096,16384,13312,3164.231,3737.197,3226.79,0.1092
mixed,8,6,0.75,4.0,2048,0,128,512,416,611.777,623.555,608.865,-0.2472
mixed,8,6,0.75,4.0,2048,0,256,1024,832,644.066,661.441,644.514,0.0258
mixed,8,6,0.75,4.0,2048,0,512,2048,1664,712.799,758.498,725.985,0.2885
mixed,8,6,0.75,4.0,2048,0,1024,4096,3328,926.178,1023.074,963.555,0.3857
mixed,8,6,0.75,4.0,2048,0,2048,8192,6656,1339.94,1526.755,1411.171,0.3813
mixed,8,6,0.75,4.0,2048,0,4096,16384,13312,2124.741,2492.934,2329.414,0.5559
mixed,8,6,0.75,4.0,2048,512,128,512,416,797.09,803.809,796.77,-0.0476
mixed,8,6,0.75,4.0,2048,512,256,1024,832,826.498,849.155,835.618,0.4025
mixed,8,6,0.75,4.0,2048,512,512,2048,1664,897.572,932.58,896.098,-0.0421
mixed,8,6,0.75,4.0,2048,512,1024,4096,3328,1091.491,1189.157,1128.514,0.3791
mixed,8,6,0.75,4.0,2048,512,2048,8192,6656,1520.547,1705.348,1594.049,0.3977
mixed,8,6,0.75,4.0,2048,512,4096,16384,13312,2296.421,2665.675,2477.159,0.4895
mixed,8,6,0.75,4.0,2048,1024,128,512,416,976.386,990.146,979.713,0.2418
mixed,8,6,0.75,4.0,2048,1024,256,1024,832,1009.826,1034.306,1016.451,0.2706
mixed,8,6,0.75,4.0,2048,1024,512,2048,1664,1081.825,1114.979,1083.586,0.0531
mixed,8,6,0.75,4.0,2048,1024,1024,4096,3328,1252.704,1356.005,1290.179,0.3628
mixed,8,6,0.75,4.0,2048,1024,2048,8192,6656,1681.283,1879.493,1760.996,0.4022
mixed,8,6,0.75,4.0,2048,1024,4096,16384,13312,2490.246,2855.464,2646.763,0.4286
mixed,8,6,0.75,4.0,2048,2048,128,512,416,1344.481,1354.721,1344.58,0.0097
mixed,8,6,0.75,4.0,2048,2048,256,1024,832,1375.94,1400.772,1387.363,0.46
mixed,8,6,0.75,4.0,2048,2048,512,2048,1664,1455.074,1482.18,1452.931,-0.0791
mixed,8,6,0.75,4.0,2048,2048,1024,4096,3328,1578.594,1677.027,1610.115,0.3202
mixed,8,6,0.75,4.0,2048,2048,2048,8192,6656,2011.141,2214.598,2091.783,0.3964
mixed,8,6,0.75,4.0,2048,2048,4096,16384,13312,2852.421,3230.819,2998.507,0.3861
mixed,8,6,0.75,4.0,2048,4096,128,512,416,2078.534,2086.438,2081.864,0.4213
mixed,8,6,0.75,4.0,2048,4096,256,1024,832,2099.874,2123.333,2106.763,0.2937
mixed,8,6,0.75,4.0,2048,4096,512,2048,1664,2188.397,2217.029,2174.341,-0.4909
mixed,8,6,0.75,4.0,2048,4096,1024,4096,3328,2316.324,2364.454,2322.948,0.1376
mixed,8,6,0.75,4.0,2048,4096,2048,8192,6656,2650.918,2860.647,2739.461,0.4222
mixed,8,6,0.75,4.0,2048,4096,4096,16384,13312,3535.109,3930.892,3690.089,0.3916
mixed,8,6,0.75,4.0,2048,8192,128,512,416,3545.511,3555.623,3541.735,-0.3734
mixed,8,6,0.75,4.0,2048,8192,256,1024,832,3568.332,3589.774,3571.209,0.1342
mixed,8,6,0.75,4.0,2048,8192,512,2048,1664,3630.83,3657.58,3633.451,0.098
mixed,8,6,0.75,4.0,2048,8192,1024,4096,3328,3764.94,3835.85,3775.494,0.1488
mixed,8,6,0.75,4.0,2048,8192,2048,8192,6656,4020.141,4093.479,4054.602,0.4699
mixed,8,6,0.75,4.0,2048,8192,4096,16384,13312,4836.782,5192.977,4975.436,0.3893
pure,8,7,0.875,4.0,0,0,128,512,464,72.158,75.134,72.994,0.2809
pure,8,7,0.875,4.0,0,0,256,1024,928,100.704,109.408,104.225,0.4045
pure,8,7,0.875,4.0,0,0,512,2048,1856,164.29,179.266,171.806,0.5019
pure,8,7,0.875,4.0,0,0,1024,4096,3712,293.984,322.493,299.808,0.2043
pure,8,7,0.875,4.0,0,0,2048,8192,7424,536.194,587.298,542.241,0.1183
pure,8,7,0.875,4.0,0,0,4096,16384,14848,1022.783,1115.266,1023.679,0.0097
mixed,8,7,0.875,4.0,16,0,128,512,464,85.759,98.785,97.888,0.9311
mixed,8,7,0.875,4.0,16,0,256,1024,928,151.551,167.04,166.051,0.9361
mixed,8,7,0.875,4.0,16,0,512,2048,1856,268.096,300.129,298.913,0.962
mixed,8,7,0.875,4.0,16,0,1024,4096,3712,518.783,566.112,567.937,1.0386
mixed,8,7,0.875,4.0,16,0,2048,8192,7424,1014.753,1116.192,1102.882,0.8688
mixed,8,7,0.875,4.0,16,0,4096,16384,14848,1998.309,2210.947,2181.542,0.8617
mixed,8,7,0.875,4.0,16,512,128,512,464,93.727,100.61,99.745,0.8743
mixed,8,7,0.875,4.0,16,512,256,1024,928,150.719,168.032,166.943,0.9371
mixed,8,7,0.875,4.0,16,512,512,2048,1856,267.905,301.282,298.016,0.9021
mixed,8,7,0.875,4.0,16,512,1024,4096,3712,517.345,571.04,567.807,0.9398
mixed,8,7,0.875,4.0,16,512,2048,8192,7424,1008.13,1116.706,1093.605,0.7872
mixed,8,7,0.875,4.0,16,512,4096,16384,14848,1998.309,2206.757,2186.019,0.9005
mixed,8,7,0.875,4.0,16,1024,128,512,464,125.633,132.992,130.786,0.7002
mixed,8,7,0.875,4.0,16,1024,256,1024,928,158.336,170.049,167.359,0.7703
mixed,8,7,0.875,4.0,16,1024,512,2048,1856,269.312,301.248,299.264,0.9379
mixed,8,7,0.875,4.0,16,1024,1024,4096,3712,517.185,571.137,567.457,0.9318
mixed,8,7,0.875,4.0,16,1024,2048,8192,7424,1006.53,1109.952,1092.418,0.8305
mixed,8,7,0.875,4.0,16,1024,4096,16384,14848,2006.532,2206.21,2190.663,0.9221
mixed,8,7,0.875,4.0,16,2048,128,512,464,189.568,195.807,193.279,0.5948
mixed,8,7,0.875,4.0,16,2048,256,1024,928,223.234,232.289,230.496,0.802
mixed,8,7,0.875,4.0,16,2048,512,2048,1856,285.536,304.61,302.432,0.8858
mixed,8,7,0.875,4.0,16,2048,1024,4096,3712,521.282,570.944,567.554,0.9317
mixed,8,7,0.875,4.0,16,2048,2048,8192,7424,994.177,1098.211,1092.77,0.9477
mixed,8,7,0.875,4.0,16,2048,4096,16384,14848,1998.658,2208.809,2180.966,0.8675
mixed,8,7,0.875,4.0,16,4096,128,512,464,312.769,319.618,318.657,0.8597
mixed,8,7,0.875,4.0,16,4096,256,1024,928,345.825,356.897,352.831,0.6328
mixed,8,7,0.875,4.0,16,4096,512,2048,1856,410.785,428.96,424.353,0.7465
mixed,8,7,0.875,4.0,16,4096,1024,4096,3712,546.753,574.594,570.946,0.869
mixed,8,7,0.875,4.0,16,4096,2048,8192,7424,999.52,1096.961,1093.25,0.9619
mixed,8,7,0.875,4.0,16,4096,4096,16384,14848,1990.245,2210.115,2170.083,0.8179
mixed,8,7,0.875,4.0,16,8192,128,512,464,558.561,567.072,563.392,0.5676
mixed,8,7,0.875,4.0,16,8192,256,1024,928,593.377,603.648,600.641,0.7072
mixed,8,7,0.875,4.0,16,8192,512,2048,1856,654.528,675.587,672.673,0.8616
mixed,8,7,0.875,4.0,16,8192,1024,4096,3712,794.114,820.483,815.969,0.8288
mixed,8,7,0.875,4.0,16,8192,2048,8192,7424,1071.809,1130.53,1105.602,0.5755
mixed,8,7,0.875,4.0,16,8192,4096,16384,14848,1975.941,2187.589,2179.846,0.9634
mixed,8,7,0.875,4.0,32,0,128,512,464,85.696,98.623,97.664,0.9258
mixed,8,7,0.875,4.0,32,0,256,1024,928,150.591,167.455,166.368,0.9355
mixed,8,7,0.875,4.0,32,0,512,2048,1856,269.408,300.032,299.457,0.9812
mixed,8,7,0.875,4.0,32,0,1024,4096,3712,517.954,569.825,567.04,0.9463
mixed,8,7,0.875,4.0,32,0,2048,8192,7424,1011.841,1116.226,1103.172,0.8749
mixed,8,7,0.875,4.0,32,0,4096,16384,14848,2003.267,2205.06,2182.791,0.8896
mixed,8,7,0.875,4.0,32,512,128,512,464,93.568,100.769,98.912,0.7421
mixed,8,7,0.875,4.0,32,512,256,1024,928,150.178,168.288,166.784,0.917
mixed,8,7,0.875,4.0,32,512,512,2048,1856,268.674,301.569,298.561,0.9086
mixed,8,7,0.875,4.0,32,512,1024,4096,3712,516.927,568.096,567.84,0.995
mixed,8,7,0.875,4.0,32,512,2048,8192,7424,1008.611,1116.865,1094.05,0.7892
mixed,8,7,0.875,4.0,32,512,4096,16384,14848,2001.094,2203.878,2178.822,0.8764
mixed,8,7,0.875,4.0,32,1024,128,512,464,126.561,134.272,131.776,0.6763
mixed,8,7,0.875,4.0,32,1024,256,1024,928,159.777,169.537,167.68,0.8097
mixed,8,7,0.875,4.0,32,1024,512,2048,1856,270.528,301.473,299.425,0.9338
mixed,8,7,0.875,4.0,32,1024,1024,4096,3712,516.579,571.073,567.138,0.9278
mixed,8,7,0.875,4.0,32,1024,2048,8192,7424,1002.947,1108.801,1092.705,0.8479
mixed,8,7,0.875,4.0,32,1024,4096,16384,14848,2003.817,2203.716,2186.184,0.9123
mixed,8,7,0.875,4.0,32,2048,128,512,464,190.208,197.12,194.239,0.5832
mixed,8,7,0.875,4.0,32,2048,256,1024,928,223.266,233.313,230.464,0.7164
mixed,8,7,0.875,4.0,32,2048,512,2048,1856,286.624,304.222,300.384,0.7819
mixed,8,7,0.875,4.0,32,2048,1024,4096,3712,520.515,570.241,570.912,1.0135
mixed,8,7,0.875,4.0,32,2048,2048,8192,7424,993.026,1106.82,1091.779,0.8678
mixed,8,7,0.875,4.0,32,2048,4096,16384,14848,2000.868,2207.268,2177.893,0.8577
mixed,8,7,0.875,4.0,32,4096,128,512,464,313.761,320.288,317.409,0.5589
mixed,8,7,0.875,4.0,32,4096,256,1024,928,347.136,356.703,353.506,0.6658
mixed,8,7,0.875,4.0,32,4096,512,2048,1856,410.4,429.378,424.64,0.7503
mixed,8,7,0.875,4.0,32,4096,1024,4096,3712,545.955,575.169,571.105,0.8609
mixed,8,7,0.875,4.0,32,4096,2048,8192,7424,997.636,1096.035,1091.238,0.9512
mixed,8,7,0.875,4.0,32,4096,4096,16384,14848,1992.069,2213.064,2169.958,0.8049
mixed,8,7,0.875,4.0,32,8192,128,512,464,559.745,568.288,565.123,0.6295
mixed,8,7,0.875,4.0,32,8192,256,1024,928,593.409,602.018,599.201,0.6728
mixed,8,7,0.875,4.0,32,8192,512,2048,1856,655.906,675.264,669.793,0.7174
mixed,8,7,0.875,4.0,32,8192,1024,4096,3712,795.778,825.347,816.226,0.6915
mixed,8,7,0.875,4.0,32,8192,2048,8192,7424,1067.012,1129.953,1113.955,0.7458
mixed,8,7,0.875,4.0,32,8192,4096,16384,14848,1969.32,2188.131,2185.895,0.9898
mixed,8,7,0.875,4.0,64,0,128,512,464,85.728,99.168,98.24,0.931
mixed,8,7,0.875,4.0,64,0,256,1024,928,150.848,168.416,165.954,0.8599
mixed,8,7,0.875,4.0,64,0,512,2048,1856,267.232,300.162,297.824,0.929
mixed,8,7,0.875,4.0,64,0,1024,4096,3712,518.176,567.97,566.241,0.9653
mixed,8,7,0.875,4.0,64,0,2048,8192,7424,1012.483,1119.33,1102.37,0.8413
mixed,8,7,0.875,4.0,64,0,4096,16384,14848,2003.65,2206.822,2185.573,0.8954
mixed,8,7,0.875,4.0,64,512,128,512,464,94.978,102.306,99.36,0.598
mixed,8,7,0.875,4.0,64,512,256,1024,928,151.199,167.585,167.104,0.9706
mixed,8,7,0.875,4.0,64,512,512,2048,1856,268.961,301.953,299.072,0.9127
mixed,8,7,0.875,4.0,64,512,1024,4096,3712,518.818,569.089,567.68,0.972
mixed,8,7,0.875,4.0,64,512,2048,8192,7424,1008.452,1114.531,1096.58,0.8308
mixed,8,7,0.875,4.0,64,512,4096,16384,14848,2004.611,2206.151,2189.923,0.9195
mixed,8,7,0.875,4.0,64,1024,128,512,464,127.488,134.592,132.738,0.739
mixed,8,7,0.875,4.0,64,1024,256,1024,928,161.408,171.072,168.352,0.7185
mixed,8,7,0.875,4.0,64,1024,512,2048,1856,270.881,302.784,299.872,0.9087
mixed,8,7,0.875,4.0,64,1024,1024,4096,3712,519.106,570.113,568.064,0.9598
mixed,8,7,0.875,4.0,64,1024,2048,8192,7424,1009.89,1109.057,1096.481,0.8732
mixed,8,7,0.875,4.0,64,1024,4096,16384,14848,2001.221,2205.606,2186.47,0.9064
mixed,8,7,0.875,4.0,64,2048,128,512,464,190.719,197.695,195.33,0.661
mixed,8,7,0.875,4.0,64,2048,256,1024,928,224.354,233.824,231.552,0.7601
mixed,8,7,0.875,4.0,64,2048,512,2048,1856,287.073,305.76,303.264,0.8664
mixed,8,7,0.875,4.0,64,2048,1024,4096,3712,520.706,573.698,570.019,0.9306
mixed,8,7,0.875,4.0,64,2048,2048,8192,7424,998.178,1100.455,1094.945,0.9461
mixed,8,7,0.875,4.0,64,2048,4096,16384,14848,2005.252,2211.685,2183.685,0.8644
mixed,8,7,0.875,4.0,64,4096,128,512,464,315.072,320.96,318.689,0.6143
mixed,8,7,0.875,4.0,64,4096,256,1024,928,348.224,357.954,356.033,0.8026
mixed,8,7,0.875,4.0,64,4096,512,2048,1856,412.222,430.081,426.881,0.8208
mixed,8,7,0.875,4.0,64,4096,1024,4096,3712,549.858,576.931,572.513,0.8368
mixed,8,7,0.875,4.0,64,4096,2048,8192,7424,1000.064,1099.2,1094.56,0.9532
mixed,8,7,0.875,4.0,64,4096,4096,16384,14848,1995.237,2211.943,2175.333,0.8311
mixed,8,7,0.875,4.0,64,8192,128,512,464,560.77,568.288,565.313,0.6043
mixed,8,7,0.875,4.0,64,8192,256,1024,928,594.657,604.129,600.737,0.6419
mixed,8,7,0.875,4.0,64,8192,512,2048,1856,659.233,678.115,670.689,0.6067
mixed,8,7,0.875,4.0,64,8192,1024,4096,3712,797.441,824.161,819.331,0.8192
mixed,8,7,0.875,4.0,64,8192,2048,8192,7424,1073.443,1132.994,1117.376,0.7377
mixed,8,7,0.875,4.0,64,8192,4096,16384,14848,1974.245,2190.565,2181.989,0.9604
mixed,8,7,0.875,4.0,128,0,128,512,464,87.105,100.544,99.456,0.919
mixed,8,7,0.875,4.0,128,0,256,1024,928,152.834,168.319,167.744,0.9629
mixed,8,7,0.875,4.0,128,0,512,2048,1856,269.89,301.888,298.784,0.903
mixed,8,7,0.875,4.0,128,0,1024,4096,3712,518.593,570.241,565.569,0.9095
mixed,8,7,0.875,4.0,128,0,2048,8192,7424,1012.034,1116.193,1101.924,0.863
mixed,8,7,0.875,4.0,128,0,4096,16384,14848,2001.83,2205.51,2183.367,0.8913
mixed,8,7,0.875,4.0,128,512,128,512,464,97.954,103.776,102.849,0.8408
mixed,8,7,0.875,4.0,128,512,256,1024,928,154.272,170.048,168.032,0.8722
mixed,8,7,0.875,4.0,128,512,512,2048,1856,270.657,301.696,299.359,0.9247
mixed,8,7,0.875,4.0,128,512,1024,4096,3712,519.617,569.76,567.36,0.9521
mixed,8,7,0.875,4.0,128,512,2048,8192,7424,1000.389,1099.395,1091.265,0.9179
mixed,8,7,0.875,4.0,128,512,4096,16384,14848,1996.26,2202.474,2179.077,0.8865
mixed,8,7,0.875,4.0,128,1024,128,512,464,131.489,138.495,136.93,0.7766
mixed,8,7,0.875,4.0,128,1024,256,1024,928,164.864,173.473,172.352,0.8698
mixed,8,7,0.875,4.0,128,1024,512,2048,1856,272.865,302.882,300.962,0.936
mixed,8,7,0.875,4.0,128,1024,1024,4096,3712,520.675,569.634,566.753,0.9412
mixed,8,7,0.875,4.0,128,1024,2048,8192,7424,997.635,1099.136,1090.177,0.9117
mixed,8,7,0.875,4.0,128,1024,4096,16384,14848,1989.765,2202.18,2178.629,0.8891
mixed,8,7,0.875,4.0,128,2048,128,512,464,195.489,203.199,201.247,0.7468
mixed,8,7,0.875,4.0,128,2048,256,1024,928,230.687,238.176,236.768,0.812
mixed,8,7,0.875,4.0,128,2048,512,2048,1856,291.392,307.936,305.022,0.8239
mixed,8,7,0.875,4.0,128,2048,1024,4096,3712,520.866,570.625,569.026,0.9679
mixed,8,7,0.875,4.0,128,2048,2048,8192,7424,994.658,1094.469,1087.394,0.9291
mixed,8,7,0.875,4.0,128,2048,4096,16384,14848,1986.822,2195.077,2168.774,0.8737
mixed,8,7,0.875,4.0,128,4096,128,512,464,323.263,330.337,328.384,0.7239
mixed,8,7,0.875,4.0,128,4096,256,1024,928,355.265,364.831,365.538,1.0739
mixed,8,7,0.875,4.0,128,4096,512,2048,1856,418.016,435.874,432.353,0.8028
mixed,8,7,0.875,4.0,128,4096,1024,4096,3712,550.594,575.587,573.346,0.9103
mixed,8,7,0.875,4.0,128,4096,2048,8192,7424,997.697,1097.249,1093.471,0.962
mixed,8,7,0.875,4.0,128,4096,4096,16384,14848,1963.172,2184.069,2154.308,0.8653
mixed,8,7,0.875,4.0,128,8192,128,512,464,573.826,582.593,578.276,0.5076
mixed,8,7,0.875,4.0,128,8192,256,1024,928,604.257,613.281,611.68,0.8226
mixed,8,7,0.875,4.0,128,8192,512,2048,1856,665.922,681.026,678.498,0.8326
mixed,8,7,0.875,4.0,128,8192,1024,4096,3712,798.626,823.201,823.137,0.9974
mixed,8,7,0.875,4.0,128,8192,2048,8192,7424,1067.524,1128.898,1109.154,0.6783
mixed,8,7,0.875,4.0,128,8192,4096,16384,14848,1981.318,2186.502,2137.444,0.7609
mixed,8,7,0.875,4.0,256,0,128,512,464,97.28,109.023,106.144,0.7548
mixed,8,7,0.875,4.0,256,0,256,1024,928,160.064,174.752,171.647,0.7886
mixed,8,7,0.875,4.0,256,0,512,2048,1856,273.824,305.216,301.217,0.8726
mixed,8,7,0.875,4.0,256,0,1024,4096,3712,522.881,572.545,570.689,0.9626
mixed,8,7,0.875,4.0,256,0,2048,8192,7424,1010.627,1119.137,1106.692,0.8853
mixed,8,7,0.875,4.0,256,0,4096,16384,14848,2006.918,2211.559,2185.799,0.8741
mixed,8,7,0.875,4.0,256,512,128,512,464,129.375,147.936,130.016,0.0345
mixed,8,7,0.875,4.0,256,512,256,1024,928,189.665,197.666,182.08,-0.948
mixed,8,7,0.875,4.0,256,512,512,2048,1856,276.737,309.44,305.281,0.8728
mixed,8,7,0.875,4.0,256,512,1024,4096,3712,524.447,575.136,572.289,0.9438
mixed,8,7,0.875,4.0,256,512,2048,8192,7424,1005.73,1103.075,1098.721,0.9553
mixed,8,7,0.875,4.0,256,512,4096,16384,14848,1991.75,2201.159,2185.575,0.9256
mixed,8,7,0.875,4.0,256,1024,128,512,464,182.433,192.384,187.874,0.5468
mixed,8,7,0.875,4.0,256,1024,256,1024,928,225.345,247.168,204.384,-0.9605
mixed,8,7,0.875,4.0,256,1024,512,2048,1856,310.593,324.609,310.431,-0.0116
mixed,8,7,0.875,4.0,256,1024,1024,4096,3712,526.112,576.832,573.698,0.9382
mixed,8,7,0.875,4.0,256,1024,2048,8192,7424,1003.074,1103.203,1099.332,0.9613
mixed,8,7,0.875,4.0,256,1024,4096,16384,14848,1990.435,2198.277,2168.487,0.8567
mixed,8,7,0.875,4.0,256,2048,128,512,464,248.832,262.241,261.376,0.9355
mixed,8,7,0.875,4.0,256,2048,256,1024,928,310.048,321.41,315.969,0.5211
mixed,8,7,0.875,4.0,256,2048,512,2048,1856,398.018,440.448,350.721,-1.1147
mixed,8,7,0.875,4.0,256,2048,1024,4096,3712,552.098,580.609,576.321,0.8496
