regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,4,2,0.5,4.0,64,2048,4096,16384,10240,915.171,1439.717,1427.237,0.9762
mixed,4,2,0.5,4.0,64,4096,128,512,320,380.705,384.482,381.601,0.2372
mixed,4,2,0.5,4.0,64,4096,256,1024,640,385.634,386.211,382.304,-5.7712
mixed,4,2,0.5,4.0,64,4096,512,2048,1280,386.944,388.354,384.991,-1.3851
mixed,4,2,0.5,4.0,64,4096,1024,4096,2560,388.513,392.099,386.912,-0.4465
mixed,4,2,0.5,4.0,64,4096,2048,8192,5120,477.733,740.864,729.89,0.9583
mixed,4,2,0.5,4.0,64,4096,4096,16384,10240,916.676,1441.475,1427.621,0.9736
mixed,4,2,0.5,4.0,64,8192,128,512,320,728.384,731.136,729.09,0.2565
mixed,4,2,0.5,4.0,64,8192,256,1024,640,733.122,732.834,729.858,
mixed,4,2,0.5,4.0,64,8192,512,2048,1280,733.443,733.25,731.682,
mixed,4,2,0.5,4.0,64,8192,1024,4096,2560,735.458,738.338,735.171,-0.0997
mixed,4,2,0.5,4.0,64,8192,2048,8192,5120,739.01,747.49,737.054,-0.2307
mixed,4,2,0.5,4.0,64,8192,4096,16384,10240,920.067,1444.965,1429.669,0.9709
mixed,4,2,0.5,4.0,128,0,128,512,320,82.4,103.935,102.017,0.9109
mixed,4,2,0.5,4.0,128,0,256,1024,640,114.368,146.271,144.192,0.9348
mixed,4,2,0.5,4.0,128,0,512,2048,1280,167.297,230.723,228.737,0.9687
mixed,4,2,0.5,4.0,128,0,1024,4096,2560,273.728,402.21,398.177,0.9686
mixed,4,2,0.5,4.0,128,0,2048,8192,5120,489.28,741.603,733.217,0.9668
mixed,4,2,0.5,4.0,128,0,4096,16384,10240,915.905,1441.282,1425.699,0.9703
mixed,4,2,0.5,4.0,128,512,128,512,320,125.537,145.696,113.632,-0.5906
mixed,4,2,0.5,4.0,128,512,256,1024,640,161.28,196.352,164.224,0.0839
mixed,4,2,0.5,4.0,128,512,512,2048,1280,218.594,279.008,271.426,0.8745
mixed,4,2,0.5,4.0,128,512,1024,4096,2560,327.36,449.698,450.628,1.0076
mixed,4,2,0.5,4.0,128,512,2048,8192,5120,537.92,787.49,785.443,0.9918
mixed,4,2,0.5,4.0,128,512,4096,16384,10240,960.418,1474.693,1465.063,0.9813
mixed,4,2,0.5,4.0,128,1024,128,512,320,168.353,187.616,155.136,-0.6861
mixed,4,2,0.5,4.0,128,1024,256,1024,640,199.04,233.376,166.816,-0.9385
mixed,4,2,0.5,4.0,128,1024,512,2048,1280,261.121,329.026,269.152,0.1183
mixed,4,2,0.5,4.0,128,1024,1024,4096,2560,372.257,503.938,485.376,0.859
mixed,4,2,0.5,4.0,128,1024,2048,8192,5120,594.337,858.178,830.658,0.8957
mixed,4,2,0.5,4.0,128,1024,4096,16384,10240,1038.689,1568.454,1517.702,0.9042
mixed,4,2,0.5,4.0,128,2048,128,512,320,251.65,273.569,238.944,-0.5797
mixed,4,2,0.5,4.0,128,2048,256,1024,640,284.705,316.131,252.606,-1.0214
mixed,4,2,0.5,4.0,128,2048,512,2048,1280,341.344,409.888,275.233,-0.9645
mixed,4,2,0.5,4.0,128,2048,1024,4096,2560,459.584,593.472,490.176,0.2285
mixed,4,2,0.5,4.0,128,2048,2048,8192,5120,680.29,950.082,923.362,0.901
mixed,4,2,0.5,4.0,128,2048,4096,16384,10240,1128.291,1650.791,1632.822,0.9656
mixed,4,2,0.5,4.0,128,4096,128,512,320,421.441,441.282,411.327,-0.5098
mixed,4,2,0.5,4.0,128,4096,256,1024,640,451.136,486.017,417.664,-0.9596
mixed,4,2,0.5,4.0,128,4096,512,2048,1280,508.576,577.535,441.217,-0.9768
mixed,4,2,0.5,4.0,128,4096,1024,4096,2560,624.161,760.098,495.553,-0.9461
mixed,4,2,0.5,4.0,128,4096,2048,8192,5120,863.074,1130.753,924.473,0.2294
mixed,4,2,0.5,4.0,128,4096,4096,16384,10240,1304.258,1831.617,1807.49,0.9542
mixed,4,2,0.5,4.0,128,8192,128,512,320,764.417,777.632,742.656,-1.6467
mixed,4,2,0.5,4.0,128,8192,256,1024,640,791.045,825.312,756.801,-0.9993
mixed,4,2,0.5,4.0,128,8192,512,2048,1280,847.361,918.499,781.217,-0.9298
mixed,4,2,0.5,4.0,128,8192,1024,4096,2560,968.257,1105.411,838.883,-0.9433
mixed,4,2,0.5,4.0,128,8192,2048,8192,5120,1195.073,1474.946,943.584,-0.8986
mixed,4,2,0.5,4.0,128,8192,4096,16384,10240,1655.78,2180.965,1811.296,0.2961
mixed,4,2,0.5,4.0,256,0,128,512,320,103.423,127.616,116.224,0.5291
mixed,4,2,0.5,4.0,256,0,256,1024,640,138.304,170.08,162.655,0.7663
mixed,4,2,0.5,4.0,256,0,512,2048,1280,190.656,254.017,248.063,0.906
mixed,4,2,0.5,4.0,256,0,1024,4096,2560,296.32,428.161,417.312,0.9177
mixed,4,2,0.5,4.0,256,0,2048,8192,5120,508.227,767.073,756.447,0.9589
mixed,4,2,0.5,4.0,256,0,4096,16384,10240,936.256,1449.984,1435.169,0.9712
mixed,4,2,0.5,4.0,256,512,128,512,320,151.52,164.737,160.896,0.7094
mixed,4,2,0.5,4.0,256,512,256,1024,640,171.712,215.776,198.239,0.602
mixed,4,2,0.5,4.0,256,512,512,2048,1280,237.887,300.16,282.239,0.7122
mixed,4,2,0.5,4.0,256,512,1024,4096,2560,343.807,470.464,458.559,0.906
mixed,4,2,0.5,4.0,256,512,2048,8192,5120,555.999,809.824,796.449,0.9473
mixed,4,2,0.5,4.0,256,512,4096,16384,10240,981.666,1484.452,1478.212,0.9876
mixed,4,2,0.5,4.0,256,1024,128,512,320,193.887,214.784,206.176,0.5881
mixed,4,2,0.5,4.0,256,1024,256,1024,640,224.992,251.424,245.474,0.7749
mixed,4,2,0.5,4.0,256,1024,512,2048,1280,273.312,343.167,324.641,0.7348
mixed,4,2,0.5,4.0,256,1024,1024,4096,2560,386.08,516.609,496.192,0.8436
mixed,4,2,0.5,4.0,256,1024,2048,8192,5120,599.937,870.242,844.83,0.906
mixed,4,2,0.5,4.0,256,1024,4096,16384,10240,1044.1,1563.239,1532.54,0.9409
mixed,4,2,0.5,4.0,256,2048,128,512,320,277.761,300.286,291.967,0.6307
mixed,4,2,0.5,4.0,256,2048,256,1024,640,310.561,344.001,333.025,0.6718
mixed,4,2,0.5,4.0,256,2048,512,2048,1280,365.088,427.362,417.088,0.835
mixed,4,2,0.5,4.0,256,2048,1024,4096,2560,471.359,605.217,579.65,0.809
mixed,4,2,0.5,4.0,256,2048,2048,8192,5120,693.411,960.929,932.034,0.892
mixed,4,2,0.5,4.0,256,2048,4096,16384,10240,1138.179,1657.824,1644.027,0.9734
mixed,4,2,0.5,4.0,256,4096,128,512,320,450.304,469.44,460.384,0.5268
mixed,4,2,0.5,4.0,256,4096,256,1024,640,480.864,515.01,504.8,0.701
mixed,4,2,0.5,4.0,256,4096,512,2048,1280,537.377,602.914,588.098,0.7739
mixed,4,2,0.5,4.0,256,4096,1024,4096,2560,646.883,773.824,763.008,0.9148
mixed,4,2,0.5,4.0,256,4096,2048,8192,5120,866.528,1140.834,1106.178,0.8737
mixed,4,2,0.5,4.0,256,4096,4096,16384,10240,1320.128,1841.472,1816.55,0.9522
mixed,4,2,0.5,4.0,256,8192,128,512,320,794.018,811.391,810.144,0.9282
mixed,4,2,0.5,4.0,256,8192,256,1024,640,824.706,854.561,845.057,0.6817
mixed,4,2,0.5,4.0,256,8192,512,2048,1280,879.489,943.712,930.848,0.7997
mixed,4,2,0.5,4.0,256,8192,1024,4096,2560,988.093,1126.433,1110.594,0.8855
mixed,4,2,0.5,4.0,256,8192,2048,8192,5120,1212.93,1473.731,1470.051,0.9859
mixed,4,2,0.5,4.0,256,8192,4096,16384,10240,1666.688,2207.142,2170.527,0.9323
mixed,4,2,0.5,4.0,512,0,128,512,320,159.458,180.64,168.767,0.4395
mixed,4,2,0.5,4.0,512,0,256,1024,640,194.143,245.858,222.623,0.5507
mixed,4,2,0.5,4.0,512,0,512,2048,1280,279.713,343.521,313.92,0.5361
mixed,4,2,0.5,4.0,512,0,1024,4096,2560,386.818,513.345,497.663,0.8761
mixed,4,2,0.5,4.0,512,0,2048,8192,5120,600.706,856.866,838.176,0.927
mixed,4,2,0.5,4.0,512,0,4096,16384,10240,1022.145,1533.471,1513.056,0.9601
mixed,4,2,0.5,4.0,512,512,128,512,320,247.358,267.232,249.279,0.0967
mixed,4,2,0.5,4.0,512,512,256,1024,640,278.752,308.737,279.808,0.0352
mixed,4,2,0.5,4.0,512,512,512,2048,1280,332.448,422.049,385.407,0.5911
mixed,4,2,0.5,4.0,512,512,1024,4096,2560,502.848,641.058,570.692,0.4909
mixed,4,2,0.5,4.0,512,512,2048,8192,5120,726.272,979.01,925.569,0.7886
mixed,4,2,0.5,4.0,512,512,4096,16384,10240,1145.089,1681.06,1631.362,0.9073
mixed,4,2,0.5,4.0,512,1024,128,512,320,328.446,351.935,331.585,0.1336
mixed,4,2,0.5,4.0,512,1024,256,1024,640,363.104,394.242,348.993,-0.4532
mixed,4,2,0.5,4.0,512,1024,512,2048,1280,413.792,479.648,441.088,0.4145
mixed,4,2,0.5,4.0,512,1024,1024,4096,2560,520.414,769.055,637.951,0.4727
mixed,4,2,0.5,4.0,512,1024,2048,8192,5120,862.273,1144.357,996.608,0.4762
mixed,4,2,0.5,4.0,512,1024,4096,16384,10240,1326.881,1883.618,1813.761,0.8745
mixed,4,2,0.5,4.0,512,2048,128,512,320,493.762,514.37,488.994,-0.2314
mixed,4,2,0.5,4.0,512,2048,256,1024,640,526.5,565.602,505.248,-0.5435
mixed,4,2,0.5,4.0,512,2048,512,2048,1280,586.945,647.584,534.4,-0.8665
mixed,4,2,0.5,4.0,512,2048,1024,4096,2560,689.441,815.68,769.153,0.6314
mixed,4,2,0.5,4.0,512,2048,2048,8192,5120,944.674,1385.248,1147.328,0.46
mixed,4,2,0.5,4.0,512,2048,4096,16384,10240,1567.872,2120.896,1833.218,0.4798
mixed,4,2,0.5,4.0,512,4096,128,512,320,827.904,849.409,823.041,-0.2261
mixed,4,2,0.5,4.0,512,4096,256,1024,640,861.666,894.817,833.344,-0.8543
mixed,4,2,0.5,4.0,512,4096,512,2048,1280,921.283,987.841,875.428,-0.6889
mixed,4,2,0.5,4.0,512,4096,1024,4096,2560,1032.097,1160.323,916.45,-0.9019
mixed,4,2,0.5,4.0,512,4096,2048,8192,5120,1240.961,1489.506,1456.642,0.8678
mixed,4,2,0.5,4.0,512,4096,4096,16384,10240,1848.771,2602.019,2195.968,0.4609
mixed,4,2,0.5,4.0,512,8192,128,512,320,1499.811,1519.267,1497.953,-0.0955
mixed,4,2,0.5,4.0,512,8192,256,1024,640,1529.795,1564.707,1508.768,-0.6023
mixed,4,2,0.5,4.0,512,8192,512,2048,1280,1585.761,1656.163,1526.752,-0.8382
mixed,4,2,0.5,4.0,512,8192,1024,4096,2560,1709.952,1842.433,1588.101,-0.9198
mixed,4,2,0.5,4.0,512,8192,2048,8192,5120,1924.449,2181.669,1706.752,-0.8463
mixed,4,2,0.5,4.0,512,8192,4096,16384,10240,2364.066,2871.592,2843.119,0.9439
mixed,4,2,0.5,4.0,1024,0,128,512,320,336.897,351.104,339.618,0.1915
mixed,4,2,0.5,4.0,1024,0,256,1024,640,359.105,394.847,368.544,0.2641
mixed,4,2,0.5,4.0,1024,0,512,2048,1280,429.312,522.879,480.415,0.5462
mixed,4,2,0.5,4.0,1024,0,1024,4096,2560,584.89,783.45,675.715,0.4574
mixed,4,2,0.5,4.0,1024,0,2048,8192,5120,875.682,1152.896,1042.113,0.6004
mixed,4,2,0.5,4.0,1024,0,4096,16384,10240,1319.139,1817.924,1773.892,0.9117
mixed,4,2,0.5,4.0,1024,512,128,512,320,490.688,504.576,490.113,-0.0414
mixed,4,2,0.5,4.0,1024,512,256,1024,640,510.049,525.729,510.657,0.0388
mixed,4,2,0.5,4.0,1024,512,512,2048,1280,545.378,647.459,600.095,0.536
mixed,4,2,0.5,4.0,1024,512,1024,4096,2560,715.071,911.873,815.745,0.5115
mixed,4,2,0.5,4.0,1024,512,2048,8192,5120,1050.819,1420.226,1201.122,0.4069
mixed,4,2,0.5,4.0,1024,512,4096,16384,10240,1602.243,2172.032,1942.723,0.5976
mixed,4,2,0.5,4.0,1024,1024,128,512,320,636.672,656.547,639.907,0.1628
mixed,4,2,0.5,4.0,1024,1024,256,1024,640,657.664,673.117,659.329,0.1077
mixed,4,2,0.5,4.0,1024,1024,512,2048,1280,684.418,762.53,712.192,0.3556
mixed,4,2,0.5,4.0,1024,1024,1024,4096,2560,830.849,1037.251,937.987,0.5191
mixed,4,2,0.5,4.0,1024,1024,2048,8192,5120,1136.064,1515.236,1349.441,0.5627
mixed,4,2,0.5,4.0,1024,1024,4096,16384,10240,1805.31,2371.588,2106.813,0.5324
mixed,4,2,0.5,4.0,1024,2048,128,512,320,950.755,958.497,947.746,-0.3887
mixed,4,2,0.5,4.0,1024,2048,256,1024,640,971.202,988.449,971.491,0.0168
mixed,4,2,0.5,4.0,1024,2048,512,2048,1280,994.209,1010.24,996.322,0.1318
mixed,4,2,0.5,4.0,1024,2048,1024,4096,2560,1035.971,1272.642,1161.954,0.5323
mixed,4,2,0.5,4.0,1024,2048,2048,8192,5120,1417.409,1734.403,1642.5,0.7101
mixed,4,2,0.5,4.0,1024,2048,4096,16384,10240,2089.123,2855.91,2375.353,0.3733
mixed,4,2,0.5,4.0,1024,4096,128,512,320,1617.148,1623.808,1618.403,0.1884
mixed,4,2,0.5,4.0,1024,4096,256,1024,640,1623.714,1614.845,1624.003,
mixed,4,2,0.5,4.0,1024,4096,512,2048,1280,1636.96,1663.458,1630.531,-0.2426
mixed,4,2,0.5,4.0,1024,4096,1024,4096,2560,1668.643,1692.162,1673.573,0.2096
mixed,4,2,0.5,4.0,1024,4096,2048,8192,5120,1788.1,2289.636,2085.056,0.5921
mixed,4,2,0.5,4.0,1024,4096,4096,16384,10240,2545.155,3361.219,3037.104,0.6028
mixed,4,2,0.5,4.0,1024,8192,128,512,320,2960.615,2967.97,2966.854,0.8483
mixed,4,2,0.5,4.0,1024,8192,256,1024,640,2967.272,2965.178,2958.917,
mixed,4,2,0.5,4.0,1024,8192,512,2048,1280,2962.856,2959.105,2954.501,
mixed,4,2,0.5,4.0,1024,8192,1024,4096,2560,2968.483,3002.598,2979.206,0.3143
mixed,4,2,0.5,4.0,1024,8192,2048,8192,5120,3001.187,3036.511,3017.254,0.4548
mixed,4,2,0.5,4.0,1024,8192,4096,16384,10240,3329.859,4353.893,4002.71,0.6571
mixed,4,2,0.5,4.0,2048,0,128,512,320,880.865,894.339,893.507,0.9383
mixed,4,2,0.5,4.0,2048,0,256,1024,640,908.706,926.976,902.308,-0.3502
mixed,4,2,0.5,4.0,2048,0,512,2048,1280,948.099,1017.889,965.028,0.2426
mixed,4,2,0.5,4.0,2048,0,1024,4096,2560,1086.242,1288.964,1198.943,0.5559
mixed,4,2,0.5,4.0,2048,0,2048,8192,5120,1414.946,1894.179,1641.858,0.4735
mixed,4,2,0.5,4.0,2048,0,4096,16384,10240,2213.476,3085.415,2450.564,0.2719
mixed,4,2,0.5,4.0,2048,512,128,512,320,1161.922,1184.898,1171.233,0.4052
mixed,4,2,0.5,4.0,2048,512,256,1024,640,1183.588,1204.194,1182.307,-0.0622
mixed,4,2,0.5,4.0,2048,512,512,2048,1280,1232.905,1280.191,1231.426,-0.0313
mixed,4,2,0.5,4.0,2048,512,1024,4096,2560,1327.394,1537.283,1445.283,0.5617
mixed,4,2,0.5,4.0,2048,512,2048,8192,5120,1701.765,2107.525,1888.362,0.4599
mixed,4,2,0.5,4.0,2048,512,4096,16384,10240,2474.086,3607.174,2766.661,0.2582
mixed,4,2,0.5,4.0,2048,1024,128,512,320,1442.531,1458.211,1433.986,-0.545
mixed,4,2,0.5,4.0,2048,1024,256,1024,640,1472.771,1494.018,1464.29,-0.3992
mixed,4,2,0.5,4.0,2048,1024,512,2048,1280,1507.042,1542.722,1494.399,-0.3543
mixed,4,2,0.5,4.0,2048,1024,1024,4096,2560,1572.674,1802.658,1677.825,0.4572
mixed,4,2,0.5,4.0,2048,1024,2048,8192,5120,1938.947,2369.474,2158.211,0.5093
mixed,4,2,0.5,4.0,2048,1024,4096,16384,10240,2638.188,3771.277,3072.68,0.3835
mixed,4,2,0.5,4.0,2048,2048,128,512,320,1995.494,2017.126,1985.158,-0.4778
mixed,4,2,0.5,4.0,2048,2048,256,1024,640,2004.486,2037.708,2023.973,0.5866
mixed,4,2,0.5,4.0,2048,2048,512,2048,1280,2068.396,2117.697,2069.574,0.0239
mixed,4,2,0.5,4.0,2048,2048,1024,4096,2560,2152.777,2289.574,2177.382,0.1799
mixed,4,2,0.5,4.0,2048,2048,2048,8192,5120,2434.698,2862.858,2651.719,0.5069
mixed,4,2,0.5,4.0,2048,2048,4096,16384,10240,3107.156,4108.999,3565.93,0.4579
mixed,4,2,0.5,4.0,2048,4096,128,512,320,3109.639,3145.418,3126.889,0.4821
mixed,4,2,0.5,4.0,2048,4096,256,1024,640,3123.023,3128.075,3123.755,0.1449
mixed,4,2,0.5,4.0,2048,4096,512,2048,1280,3150.569,3210.221,3180.87,0.508
mixed,4,2,0.5,4.0,2048,4096,1024,4096,2560,3225.544,3324.136,3259.559,0.345
mixed,4,2,0.5,4.0,2048,4096,2048,8192,5120,3395.82,3819.667,3616.458,0.5206
mixed,4,2,0.5,4.0,2048,4096,4096,16384,10240,4131.599,4972.591,4576.811,0.5294
mixed,4,2,0.5,4.0,2048,8192,128,512,320,5494.675,5498.416,5506.983,3.29
mixed,4,2,0.5,4.0,2048,8192,256,1024,640,5465.103,5461.152,5492.114,
mixed,4,2,0.5,4.0,2048,8192,512,2048,1280,5499.382,5519.696,5470.573,-1.4182
mixed,4,2,0.5,4.0,2048,8192,1024,4096,2560,5505.359,5555.413,5534.668,0.5855
mixed,4,2,0.5,4.0,2048,8192,2048,8192,5120,5579.202,5668.564,5645.492,0.7418
mixed,4,2,0.5,4.0,2048,8192,4096,16384,10240,6007.539,6955.371,6573.172,0.5968
pure,4,3,0.75,4.0,0,0,128,512,416,76.128,80.96,76.641,0.1062
pure,4,3,0.75,4.0,0,0,256,1024,832,99.711,108.254,104.353,0.5434
pure,4,3,0.75,4.0,0,0,512,2048,1664,135.231,153.632,139.33,0.2228
pure,4,3,0.75,4.0,0,0,1024,4096,3328,210.238,243.488,218.882,0.26
pure,4,3,0.75,4.0,0,0,2048,8192,6656,348.995,408.064,382.594,0.5688
pure,4,3,0.75,4.0,0,0,4096,16384,13312,619.585,740.771,664.863,0.3736
mixed,4,3,0.75,4.0,16,0,128,512,416,69.727,79.104,78.304,0.9147
mixed,4,3,0.75,4.0,16,0,256,1024,832,104.609,124.0,122.913,0.9439
mixed,4,3,0.75,4.0,16,0,512,2048,1664,178.241,211.395,211.137,0.9922
mixed,4,3,0.75,4.0,16,0,1024,4096,3328,319.647,385.313,385.249,0.999
mixed,4,3,0.75,4.0,16,0,2048,8192,6656,604.131,736.419,735.009,0.9893
mixed,4,3,0.75,4.0,16,0,4096,16384,13312,1173.574,1436.293,1437.83,1.0059
mixed,4,3,0.75,4.0,16,512,128,512,416,78.175,81.92,79.169,0.2654
mixed,4,3,0.75,4.0,16,512,256,1024,832,104.128,124.415,123.297,0.9449
mixed,4,3,0.75,4.0,16,512,512,2048,1664,178.656,210.913,210.752,0.995
mixed,4,3,0.75,4.0,16,512,1024,4096,3328,320.674,385.505,385.57,1.001
mixed,4,3,0.75,4.0,16,512,2048,8192,6656,605.187,738.627,735.62,0.9775
mixed,4,3,0.75,4.0,16,512,4096,16384,13312,1175.363,1438.18,1436.649,0.9942
mixed,4,3,0.75,4.0,16,1024,128,512,416,121.408,122.497,121.152,-0.2351
mixed,4,3,0.75,4.0,16,1024,256,1024,832,122.88,125.792,124.129,0.4289
mixed,4,3,0.75,4.0,16,1024,512,2048,1664,178.976,211.936,210.528,0.9573
mixed,4,3,0.75,4.0,16,1024,1024,4096,3328,321.025,386.146,386.563,1.0064
mixed,4,3,0.75,4.0,16,1024,2048,8192,6656,608.387,736.865,737.73,1.0067
mixed,4,3,0.75,4.0,16,1024,4096,16384,13312,1174.661,1435.366,1435.843,1.0018
mixed,4,3,0.75,4.0,16,2048,128,512,416,207.393,207.968,207.168,-0.3913
mixed,4,3,0.75,4.0,16,2048,256,1024,832,208.801,209.666,208.224,-0.6671
mixed,4,3,0.75,4.0,16,2048,512,2048,1664,211.585,214.048,211.36,-0.0914
mixed,4,3,0.75,4.0,16,2048,1024,4096,3328,323.106,388.066,386.401,0.9744
mixed,4,3,0.75,4.0,16,2048,2048,8192,6656,607.808,738.113,736.866,0.9904
mixed,4,3,0.75,4.0,16,2048,4096,16384,13312,1174.147,1436.739,1437.448,1.0027
mixed,4,3,0.75,4.0,16,4096,128,512,416,379.49,379.714,379.299,-0.8527
mixed,4,3,0.75,4.0,16,4096,256,1024,832,381.026,383.298,381.827,0.3526
mixed,4,3,0.75,4.0,16,4096,512,2048,1664,383.425,384.674,382.882,-0.4347
mixed,4,3,0.75,4.0,16,4096,1024,4096,3328,386.624,388.481,387.106,0.2596
mixed,4,3,0.75,4.0,16,4096,2048,8192,6656,608.098,740.547,740.067,0.9964
mixed,4,3,0.75,4.0,16,4096,4096,16384,13312,1177.508,1439.175,1437.731,0.9945
mixed,4,3,0.75,4.0,16,8192,128,512,416,726.817,729.411,728.13,0.5062
mixed,4,3,0.75,4.0,16,8192,256,1024,832,727.967,729.827,728.771,0.4323
mixed,4,3,0.75,4.0,16,8192,512,2048,1664,730.979,730.85,730.852,
mixed,4,3,0.75,4.0,16,8192,1024,4096,3328,732.161,732.963,730.177,-2.4738
mixed,4,3,0.75,4.0,16,8192,2048,8192,6656,739.555,743.716,739.428,-0.0305
mixed,4,3,0.75,4.0,16,8192,4096,16384,13312,1179.267,1444.515,1436.069,0.9682
mixed,4,3,0.75,4.0,32,0,128,512,416,69.856,79.425,78.56,0.9096
mixed,4,3,0.75,4.0,32,0,256,1024,832,104.16,124.192,122.688,0.9249
mixed,4,3,0.75,4.0,32,0,512,2048,1664,178.626,211.072,210.56,0.9842
mixed,4,3,0.75,4.0,32,0,1024,4096,3328,320.16,385.377,385.024,0.9946
mixed,4,3,0.75,4.0,32,0,2048,8192,6656,604.736,736.003,735.78,0.9983
mixed,4,3,0.75,4.0,32,0,4096,16384,13312,1174.05,1436.363,1437.026,1.0025
mixed,4,3,0.75,4.0,32,512,128,512,416,78.752,82.208,81.857,0.8984
mixed,4,3,0.75,4.0,32,512,256,1024,832,104.545,124.193,122.977,0.9381
mixed,4,3,0.75,4.0,32,512,512,2048,1664,178.816,211.293,210.848,0.9863
mixed,4,3,0.75,4.0,32,512,1024,4096,3328,320.704,385.792,385.056,0.9887
mixed,4,3,0.75,4.0,32,512,2048,8192,6656,604.577,737.024,735.714,0.9901
mixed,4,3,0.75,4.0,32,512,4096,16384,13312,1174.434,1439.395,1435.045,0.9836
mixed,4,3,0.75,4.0,32,1024,128,512,416,121.728,124.834,123.744,0.6491
mixed,4,3,0.75,4.0,32,1024,256,1024,832,123.106,126.463,124.994,0.5624
mixed,4,3,0.75,4.0,32,1024,512,2048,1664,179.49,212.129,210.784,0.9588
mixed,4,3,0.75,4.0,32,1024,1024,4096,3328,320.835,386.433,386.306,0.9981
mixed,4,3,0.75,4.0,32,1024,2048,8192,6656,604.993,737.314,736.899,0.9969
mixed,4,3,0.75,4.0,32,1024,4096,16384,13312,1174.02,1438.243,1435.012,0.9878
mixed,4,3,0.75,4.0,32,2048,128,512,416,207.808,211.009,210.112,0.7198
mixed,4,3,0.75,4.0,32,2048,256,1024,832,209.568,211.68,210.528,0.4545
mixed,4,3,0.75,4.0,32,2048,512,2048,1664,212.641,214.24,211.616,-0.641
mixed,4,3,0.75,4.0,32,2048,1024,4096,3328,322.208,386.624,386.305,0.995
mixed,4,3,0.75,4.0,32,2048,2048,8192,6656,606.273,738.116,736.801,0.99
mixed,4,3,0.75,4.0,32,2048,4096,16384,13312,1176.198,1441.059,1436.867,0.9842
mixed,4,3,0.75,4.0,32,4096,128,512,416,379.872,383.296,381.698,0.5333
mixed,4,3,0.75,4.0,32,4096,256,1024,832,381.471,384.034,382.37,0.3508
mixed,4,3,0.75,4.0,32,4096,512,2048,1664,384.578,386.081,383.104,-0.9807
mixed,4,3,0.75,4.0,32,4096,1024,4096,3328,388.193,391.01,387.553,-0.2272
mixed,4,3,0.75,4.0,32,4096,2048,8192,6656,608.035,740.867,739.875,0.9925
mixed,4,3,0.75,4.0,32,4096,4096,16384,13312,1179.459,1442.79,1437.028,0.9781
mixed,4,3,0.75,4.0,32,8192,128,512,416,727.106,729.821,728.803,0.625
mixed,4,3,0.75,4.0,32,8192,256,1024,832,728.161,730.657,729.732,0.6294
mixed,4,3,0.75,4.0,32,8192,512,2048,1664,731.46,731.747,730.496,-3.3589
mixed,4,3,0.75,4.0,32,8192,1024,4096,3328,733.283,734.919,731.264,-1.2341
mixed,4,3,0.75,4.0,32,8192,2048,8192,6656,739.972,743.779,740.258,0.0751
mixed,4,3,0.75,4.0,32,8192,4096,16384,13312,1179.811,1445.63,1435.586,0.9622
mixed,4,3,0.75,4.0,64,0,128,512,416,70.496,79.457,78.976,0.9463
mixed,4,3,0.75,4.0,64,0,256,1024,832,105.76,124.768,123.105,0.9125
mixed,4,3,0.75,4.0,64,0,512,2048,1664,178.882,211.104,210.721,0.9881
mixed,4,3,0.75,4.0,64,0,1024,4096,3328,320.898,386.08,386.209,1.002
mixed,4,3,0.75,4.0,64,0,2048,8192,6656,606.88,740.995,738.657,0.9826
mixed,4,3,0.75,4.0,64,0,4096,16384,13312,1173.219,1437.442,1437.412,0.9999
mixed,4,3,0.75,4.0,64,512,128,512,416,80.064,83.647,81.826,0.4918
mixed,4,3,0.75,4.0,64,512,256,1024,832,106.464,125.408,123.073,0.8767
mixed,4,3,0.75,4.0,64,512,512,2048,1664,179.2,212.352,212.64,1.0087
mixed,4,3,0.75,4.0,64,512,1024,4096,3328,323.169,386.24,387.361,1.0178
mixed,4,3,0.75,4.0,64,512,2048,8192,6656,608.544,742.976,736.865,0.9545
mixed,4,3,0.75,4.0,64,512,4096,16384,13312,1177.411,1436.614,1435.141,0.9943
mixed,4,3,0.75,4.0,64,1024,128,512,416,122.72,126.21,124.672,0.5593
mixed,4,3,0.75,4.0,64,1024,256,1024,832,125.633,128.032,126.176,0.2263
mixed,4,3,0.75,4.0,64,1024,512,2048,1664,179.938,214.562,212.224,0.9325
mixed,4,3,0.75,4.0,64,1024,1024,4096,3328,322.976,388.834,387.554,0.9806
mixed,4,3,0.75,4.0,64,1024,2048,8192,6656,611.648,741.348,738.787,0.9803
mixed,4,3,0.75,4.0,64,1024,4096,16384,13312,1174.852,1441.668,1437.573,0.9847
mixed,4,3,0.75,4.0,64,2048,128,512,416,209.121,212.386,210.562,0.4413
mixed,4,3,0.75,4.0,64,2048,256,1024,832,211.967,214.337,212.096,0.0544
mixed,4,3,0.75,4.0,64,2048,512,2048,1664,215.329,216.545,214.464,-0.7113
mixed,4,3,0.75,4.0,64,2048,1024,4096,3328,323.076,389.024,386.432,0.9607
mixed,4,3,0.75,4.0,64,2048,2048,8192,6656,608.067,741.827,739.106,0.9797
mixed,4,3,0.75,4.0,64,2048,4096,16384,13312,1176.932,1439.011,1439.844,1.0032
mixed,4,3,0.75,4.0,64,4096,128,512,416,381.184,384.577,382.851,0.4913
mixed,4,3,0.75,4.0,64,4096,256,1024,832,383.01,386.082,384.48,0.4785
