regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,4,2,0.5,4.0,2048,4096,128,512,320,5862.986,5944.59,5944.874,1.0035
mixed,4,2,0.5,4.0,2048,4096,256,1024,640,5952.234,5934.541,5946.379,
mixed,4,2,0.5,4.0,2048,4096,512,2048,1280,5940.777,6036.683,6021.703,0.8438
mixed,4,2,0.5,4.0,2048,4096,1024,4096,2560,6170.411,6476.081,6182.797,0.0405
mixed,4,2,0.5,4.0,2048,4096,2048,8192,5120,6600.141,7183.123,6809.777,0.3596
mixed,4,2,0.5,4.0,2048,4096,4096,16384,10240,7694.397,8876.194,8042.14,0.2942
mixed,4,2,0.5,4.0,2048,8192,128,512,320,10263.115,10534.256,10471.885,0.77
mixed,4,2,0.5,4.0,2048,8192,256,1024,640,10400.205,10395.887,10339.144,
mixed,4,2,0.5,4.0,2048,8192,512,2048,1280,10401.007,10482.346,10431.119,0.3702
mixed,4,2,0.5,4.0,2048,8192,1024,4096,2560,10561.448,10717.579,10537.899,-0.1508
mixed,4,2,0.5,4.0,2048,8192,2048,8192,5120,11112.729,11239.827,11024.843,-0.6915
mixed,4,2,0.5,4.0,2048,8192,4096,16384,10240,11668.6,13075.136,12366.02,0.4958
pure,4,3,0.75,4.0,0,0,128,512,416,75.871,80.928,76.416,0.1078
pure,4,3,0.75,4.0,0,0,256,1024,832,101.922,108.222,104.097,0.3452
pure,4,3,0.75,4.0,0,0,512,2048,1664,136.606,153.953,139.81,0.1847
pure,4,3,0.75,4.0,0,0,1024,4096,3328,211.933,244.481,221.314,0.2882
pure,4,3,0.75,4.0,0,0,2048,8192,6656,349.955,409.956,384.378,0.5737
pure,4,3,0.75,4.0,0,0,4096,16384,13312,619.171,743.557,667.364,0.3874
mixed,4,3,0.75,4.0,16,0,128,512,416,119.648,139.135,136.739,0.877
mixed,4,3,0.75,4.0,16,0,256,1024,832,185.6,225.088,223.01,0.9474
mixed,4,3,0.75,4.0,16,0,512,2048,1664,335.106,406.019,395.715,0.8547
mixed,4,3,0.75,4.0,16,0,1024,4096,3328,626.149,759.682,746.629,0.9022
mixed,4,3,0.75,4.0,16,0,2048,8192,6656,1197.065,1461.37,1459.88,0.9944
mixed,4,3,0.75,4.0,16,0,4096,16384,13312,2340.017,2863.474,2870.805,1.014
mixed,4,3,0.75,4.0,16,512,128,512,416,133.92,143.968,139.01,0.5066
mixed,4,3,0.75,4.0,16,512,256,1024,832,187.008,227.167,224.45,0.9323
mixed,4,3,0.75,4.0,16,512,512,2048,1664,333.987,398.466,395.363,0.9519
mixed,4,3,0.75,4.0,16,512,1024,4096,3328,626.019,758.631,742.119,0.8755
mixed,4,3,0.75,4.0,16,512,2048,8192,6656,1195.238,1456.969,1453.77,0.9878
mixed,4,3,0.75,4.0,16,512,4096,16384,13312,2339.502,2866.453,2882.737,1.0309
mixed,4,3,0.75,4.0,16,1024,128,512,416,218.432,218.464,205.056,-418.0
mixed,4,3,0.75,4.0,16,1024,256,1024,832,219.522,232.576,226.115,0.5051
mixed,4,3,0.75,4.0,16,1024,512,2048,1664,335.49,400.997,397.73,0.9501
mixed,4,3,0.75,4.0,16,1024,1024,4096,3328,620.739,759.75,742.021,0.8725
mixed,4,3,0.75,4.0,16,1024,2048,8192,6656,1198.278,1463.113,1447.052,0.9394
mixed,4,3,0.75,4.0,16,1024,4096,16384,13312,2346.959,2872.436,2897.324,1.0474
mixed,4,3,0.75,4.0,16,2048,128,512,416,304.193,322.529,287.264,-0.9233
mixed,4,3,0.75,4.0,16,2048,256,1024,832,367.682,385.891,343.105,-1.3497
mixed,4,3,0.75,4.0,16,2048,512,2048,1664,387.714,411.138,398.754,0.4713
mixed,4,3,0.75,4.0,16,2048,1024,4096,3328,619.717,760.868,742.95,0.8731
mixed,4,3,0.75,4.0,16,2048,2048,8192,6656,1198.054,1463.37,1451.691,0.956
mixed,4,3,0.75,4.0,16,2048,4096,16384,13312,2349.648,2872.913,2877.97,1.0097
mixed,4,3,0.75,4.0,16,4096,128,512,416,472.099,488.643,458.179,-0.8414
mixed,4,3,0.75,4.0,16,4096,256,1024,832,539.459,573.289,508.995,-0.9005
mixed,4,3,0.75,4.0,16,4096,512,2048,1664,684.934,723.907,617.316,-1.735
mixed,4,3,0.75,4.0,16,4096,1024,4096,3328,725.03,765.028,760.806,0.8944
mixed,4,3,0.75,4.0,16,4096,2048,8192,6656,1200.578,1455.659,1447.304,0.9672
mixed,4,3,0.75,4.0,16,4096,4096,16384,13312,2346.32,2871.765,2874.229,1.0047
mixed,4,3,0.75,4.0,16,8192,128,512,416,806.148,824.045,790.532,-0.8725
mixed,4,3,0.75,4.0,16,8192,256,1024,832,870.789,910.082,844.04,-0.6808
mixed,4,3,0.75,4.0,16,8192,512,2048,1664,1026.761,1091.078,952.295,-1.1578
mixed,4,3,0.75,4.0,16,8192,1024,4096,3328,1308.842,1438.127,1195.977,-0.873
mixed,4,3,0.75,4.0,16,8192,2048,8192,6656,1402.952,1466.441,1464.523,0.9698
mixed,4,3,0.75,4.0,16,8192,4096,16384,13312,2343.346,2846.837,2864.18,1.0344
mixed,4,3,0.75,4.0,32,0,128,512,416,119.069,139.424,136.769,0.8696
mixed,4,3,0.75,4.0,32,0,256,1024,832,185.505,225.794,224.224,0.961
mixed,4,3,0.75,4.0,32,0,512,2048,1664,336.579,406.371,395.426,0.8432
mixed,4,3,0.75,4.0,32,0,1024,4096,3328,628.292,759.909,749.316,0.9195
mixed,4,3,0.75,4.0,32,0,2048,8192,6656,1197.639,1461.992,1462.828,1.0032
mixed,4,3,0.75,4.0,32,0,4096,16384,13312,2339.631,2866.898,2867.599,1.0013
mixed,4,3,0.75,4.0,32,512,128,512,416,135.042,144.833,139.616,0.4672
mixed,4,3,0.75,4.0,32,512,256,1024,832,187.265,226.69,224.609,0.9472
mixed,4,3,0.75,4.0,32,512,512,2048,1664,335.234,398.371,395.938,0.9615
mixed,4,3,0.75,4.0,32,512,1024,4096,3328,625.828,757.797,741.061,0.8732
mixed,4,3,0.75,4.0,32,512,2048,8192,6656,1196.553,1459.401,1456.395,0.9886
mixed,4,3,0.75,4.0,32,512,4096,16384,13312,2341.584,2867.667,2882.798,1.0288
mixed,4,3,0.75,4.0,32,1024,128,512,416,220.13,221.345,204.929,-12.5111
mixed,4,3,0.75,4.0,32,1024,256,1024,832,221.539,234.433,227.648,0.4738
mixed,4,3,0.75,4.0,32,1024,512,2048,1664,336.735,402.083,396.675,0.9172
mixed,4,3,0.75,4.0,32,1024,1024,4096,3328,619.107,761.477,742.918,0.8696
mixed,4,3,0.75,4.0,32,1024,2048,8192,6656,1200.104,1462.473,1448.94,0.9484
mixed,4,3,0.75,4.0,32,1024,4096,16384,13312,2344.112,2873.938,2902.228,1.0534
mixed,4,3,0.75,4.0,32,2048,128,512,416,303.649,322.467,288.899,-0.7838
mixed,4,3,0.75,4.0,32,2048,256,1024,832,368.513,390.467,344.514,-1.0931
mixed,4,3,0.75,4.0,32,2048,512,2048,1664,390.976,411.648,400.13,0.4428
mixed,4,3,0.75,4.0,32,2048,1024,4096,3328,619.203,761.283,744.163,0.8795
mixed,4,3,0.75,4.0,32,2048,2048,8192,6656,1201.798,1465.418,1451.911,0.9488
mixed,4,3,0.75,4.0,32,2048,4096,16384,13312,2345.49,2875.855,2882.963,1.0134
mixed,4,3,0.75,4.0,32,4096,128,512,416,471.906,489.602,455.171,-0.9457
mixed,4,3,0.75,4.0,32,4096,256,1024,832,537.858,575.396,512.323,-0.6802
mixed,4,3,0.75,4.0,32,4096,512,2048,1664,687.266,728.038,622.404,-1.5908
mixed,4,3,0.75,4.0,32,4096,1024,4096,3328,729.636,765.19,760.58,0.8703
mixed,4,3,0.75,4.0,32,4096,2048,8192,6656,1198.952,1458.281,1447.498,0.9584
mixed,4,3,0.75,4.0,32,4096,4096,16384,13312,2345.715,2872.469,2873.204,1.0014
mixed,4,3,0.75,4.0,32,8192,128,512,416,806.598,822.852,787.718,-1.1616
mixed,4,3,0.75,4.0,32,8192,256,1024,832,873.508,909.413,842.598,-0.8609
mixed,4,3,0.75,4.0,32,8192,512,2048,1664,1025.254,1093.416,952.294,-1.0704
mixed,4,3,0.75,4.0,32,8192,1024,4096,3328,1309.418,1440.713,1196.647,-0.8589
mixed,4,3,0.75,4.0,32,8192,2048,8192,6656,1404.009,1469.292,1465.353,0.9397
mixed,4,3,0.75,4.0,32,8192,4096,16384,13312,2344.237,2851.348,2862.887,1.0228
mixed,4,3,0.75,4.0,64,0,128,512,416,120.354,139.04,137.09,0.8956
mixed,4,3,0.75,4.0,64,0,256,1024,832,186.403,227.393,224.419,0.9274
mixed,4,3,0.75,4.0,64,0,512,2048,1664,337.761,403.01,396.547,0.9009
mixed,4,3,0.75,4.0,64,0,1024,4096,3328,628.004,758.533,748.773,0.9252
mixed,4,3,0.75,4.0,64,0,2048,8192,6656,1197.832,1460.298,1463.978,1.014
mixed,4,3,0.75,4.0,64,0,4096,16384,13312,2341.04,2864.153,2868.21,1.0078
mixed,4,3,0.75,4.0,64,512,128,512,416,137.28,145.601,141.025,0.4501
mixed,4,3,0.75,4.0,64,512,256,1024,832,187.072,227.522,224.482,0.9248
mixed,4,3,0.75,4.0,64,512,512,2048,1664,336.196,399.65,396.035,0.943
mixed,4,3,0.75,4.0,64,512,1024,4096,3328,625.475,758.662,742.885,0.8815
mixed,4,3,0.75,4.0,64,512,2048,8192,6656,1196.646,1458.408,1455.305,0.9881
mixed,4,3,0.75,4.0,64,512,4096,16384,13312,2339.408,2867.028,2883.125,1.0305
mixed,4,3,0.75,4.0,64,1024,128,512,416,222.944,223.425,207.296,-32.5322
mixed,4,3,0.75,4.0,64,1024,256,1024,832,223.457,234.433,228.864,0.4926
mixed,4,3,0.75,4.0,64,1024,512,2048,1664,338.21,402.786,396.738,0.9063
mixed,4,3,0.75,4.0,64,1024,1024,4096,3328,619.333,761.925,743.748,0.8725
mixed,4,3,0.75,4.0,64,1024,2048,8192,6656,1199.334,1463.082,1453.74,0.9646
mixed,4,3,0.75,4.0,64,1024,4096,16384,13312,2344.748,2873.104,2899.416,1.0498
mixed,4,3,0.75,4.0,64,2048,128,512,416,306.241,324.225,290.785,-0.8594
mixed,4,3,0.75,4.0,64,2048,256,1024,832,370.947,394.785,346.273,-1.0351
mixed,4,3,0.75,4.0,64,2048,512,2048,1664,395.201,413.668,401.731,0.3536
mixed,4,3,0.75,4.0,64,2048,1024,4096,3328,620.993,760.806,746.725,0.8993
mixed,4,3,0.75,4.0,64,2048,2048,8192,6656,1201.357,1463.881,1453.231,0.9594
mixed,4,3,0.75,4.0,64,2048,4096,16384,13312,2347.152,2874.994,2882.925,1.015
mixed,4,3,0.75,4.0,64,4096,128,512,416,471.524,493.443,456.163,-0.7008
mixed,4,3,0.75,4.0,64,4096,256,1024,832,538.499,575.779,516.418,-0.5923
mixed,4,3,0.75,4.0,64,4096,512,2048,1664,685.444,730.725,620.803,-1.4276
mixed,4,3,0.75,4.0,64,4096,1024,4096,3328,732.259,767.331,760.706,0.8111
mixed,4,3,0.75,4.0,64,4096,2048,8192,6656,1199.078,1461.488,1447.306,0.946
mixed,4,3,0.75,4.0,64,4096,4096,16384,13312,2343.472,2875.796,2875.218,0.9989
mixed,4,3,0.75,4.0,64,8192,128,512,416,806.374,829.413,793.987,-0.5377
mixed,4,3,0.75,4.0,64,8192,256,1024,832,871.238,918.246,853.316,-0.3813
mixed,4,3,0.75,4.0,64,8192,512,2048,1664,1026.792,1093.128,954.631,-1.0878
mixed,4,3,0.75,4.0,64,8192,1024,4096,3328,1311.273,1439.658,1197.928,-0.8829
mixed,4,3,0.75,4.0,64,8192,2048,8192,6656,1408.617,1470.695,1465.834,0.9217
mixed,4,3,0.75,4.0,64,8192,4096,16384,13312,2346.705,2858.449,2865.201,1.0132
mixed,4,3,0.75,4.0,128,0,128,512,416,141.536,160.256,143.779,0.1198
mixed,4,3,0.75,4.0,128,0,256,1024,832,206.4,246.144,228.353,0.5524
mixed,4,3,0.75,4.0,128,0,512,2048,1664,351.844,417.216,401.885,0.7655
mixed,4,3,0.75,4.0,128,0,1024,4096,3328,630.115,764.613,750.98,0.8986
mixed,4,3,0.75,4.0,128,0,2048,8192,6656,1198.697,1462.504,1469.61,1.0269
mixed,4,3,0.75,4.0,128,0,4096,16384,13312,2340.78,2869.524,2877.394,1.0149
mixed,4,3,0.75,4.0,128,512,128,512,416,188.316,205.472,178.114,-0.5947
mixed,4,3,0.75,4.0,128,512,256,1024,832,250.56,291.619,263.108,0.3056
mixed,4,3,0.75,4.0,128,512,512,2048,1664,398.402,462.05,403.585,0.0814
mixed,4,3,0.75,4.0,128,512,1024,4096,3328,677.573,802.086,754.47,0.6176
mixed,4,3,0.75,4.0,128,512,2048,8192,6656,1230.73,1482.989,1464.971,0.9286
mixed,4,3,0.75,4.0,128,512,4096,16384,13312,2348.076,2876.949,2924.21,1.0894
mixed,4,3,0.75,4.0,128,1024,128,512,416,232.513,250.85,242.177,0.527
mixed,4,3,0.75,4.0,128,1024,256,1024,832,296.035,334.722,276.771,-0.4979
mixed,4,3,0.75,4.0,128,1024,512,2048,1664,444.036,510.917,435.491,-0.1278
mixed,4,3,0.75,4.0,128,1024,1024,4096,3328,736.549,869.735,750.438,0.1043
mixed,4,3,0.75,4.0,128,1024,2048,8192,6656,1309.706,1583.751,1466.38,0.5717
mixed,4,3,0.75,4.0,128,1024,4096,16384,13312,2474.098,3011.508,2944.084,0.8745
mixed,4,3,0.75,4.0,128,2048,128,512,416,363.49,392.705,359.395,-0.1402
mixed,4,3,0.75,4.0,128,2048,256,1024,832,393.315,421.539,409.923,0.5884
mixed,4,3,0.75,4.0,128,2048,512,2048,1664,534.979,594.627,469.347,-1.1003
mixed,4,3,0.75,4.0,128,2048,1024,4096,3328,824.326,959.174,778.789,-0.3377
mixed,4,3,0.75,4.0,128,2048,2048,8192,6656,1402.505,1670.444,1452.394,0.1862
mixed,4,3,0.75,4.0,128,2048,4096,16384,13312,2561.943,3114.487,2897.138,0.6066
mixed,4,3,0.75,4.0,128,4096,128,512,416,533.475,561.891,531.587,-0.0664
mixed,4,3,0.75,4.0,128,4096,256,1024,832,627.076,688.26,626.597,-0.0078
mixed,4,3,0.75,4.0,128,4096,512,2048,1664,733.22,771.364,741.765,0.224
mixed,4,3,0.75,4.0,128,4096,1024,4096,3328,990.983,1115.718,864.871,-1.011
mixed,4,3,0.75,4.0,128,4096,2048,8192,6656,1584.97,1830.509,1464.266,-0.4916
mixed,4,3,0.75,4.0,128,4096,4096,16384,13312,2744.219,3280.882,2875.189,0.244
mixed,4,3,0.75,4.0,128,8192,128,512,416,877.158,903.687,875.237,-0.0724
mixed,4,3,0.75,4.0,128,8192,256,1024,832,967.749,1029.029,963.973,-0.0616
mixed,4,3,0.75,4.0,128,8192,512,2048,1664,1195.238,1295.623,1155.878,-0.3921
mixed,4,3,0.75,4.0,128,8192,1024,4096,3328,1409.512,1463.814,1433.545,0.4426
mixed,4,3,0.75,4.0,128,8192,2048,8192,6656,1905.869,2148.172,1662.702,-1.0036
mixed,4,3,0.75,4.0,128,8192,4096,16384,13312,3097.968,3588.633,2853.298,-0.4986
mixed,4,3,0.75,4.0,256,0,128,512,416,175.904,199.011,182.784,0.2977
mixed,4,3,0.75,4.0,256,0,256,1024,832,241.857,279.329,262.915,0.562
mixed,4,3,0.75,4.0,256,0,512,2048,1664,384.449,447.875,425.283,0.6438
mixed,4,3,0.75,4.0,256,0,1024,4096,3328,662.467,792.198,760.132,0.7528
mixed,4,3,0.75,4.0,256,0,2048,8192,6656,1222.311,1483.178,1470.155,0.9501
mixed,4,3,0.75,4.0,256,0,4096,16384,13312,2355.95,2873.364,2894.932,1.0417
mixed,4,3,0.75,4.0,256,512,128,512,416,248.513,268.256,243.843,-0.2365
mixed,4,3,0.75,4.0,256,512,256,1024,832,314.562,343.841,330.017,0.5279
mixed,4,3,0.75,4.0,256,512,512,2048,1664,474.051,538.307,478.564,0.0702
mixed,4,3,0.75,4.0,256,512,1024,4096,3328,749.798,874.438,810.792,0.4894
mixed,4,3,0.75,4.0,256,512,2048,8192,6656,1304.744,1551.497,1483.115,0.7229
mixed,4,3,0.75,4.0,256,512,4096,16384,13312,2404.72,2918.866,2921.811,1.0057
mixed,4,3,0.75,4.0,256,1024,128,512,416,351.011,360.546,348.065,-0.309
mixed,4,3,0.75,4.0,256,1024,256,1024,832,368.322,439.874,369.347,0.0143
mixed,4,3,0.75,4.0,256,1024,512,2048,1664,514.979,597.859,540.292,0.3054
mixed,4,3,0.75,4.0,256,1024,1024,4096,3328,846.662,979.142,869.415,0.1717
mixed,4,3,0.75,4.0,256,1024,2048,8192,6656,1425.77,1692.011,1560.587,0.5064
mixed,4,3,0.75,4.0,256,1024,4096,16384,13312,2584.595,3117.169,2985.906,0.7535
mixed,4,3,0.75,4.0,256,2048,128,512,416,511.62,534.051,501.091,-0.4694
mixed,4,3,0.75,4.0,256,2048,256,1024,832,582.373,612.836,572.131,-0.3362
mixed,4,3,0.75,4.0,256,2048,512,2048,1664,661.382,787.177,626.659,-0.276
mixed,4,3,0.75,4.0,256,2048,1024,4096,3328,928.998,1136.519,965.926,0.1779
mixed,4,3,0.75,4.0,256,2048,2048,8192,6656,1599.945,1863.182,1673.738,0.2803
mixed,4,3,0.75,4.0,256,2048,4096,16384,13312,2765.556,3298.742,3104.441,0.6356
mixed,4,3,0.75,4.0,256,4096,128,512,416,819.235,830.246,825.925,0.6076
mixed,4,3,0.75,4.0,256,4096,256,1024,832,902.822,951.207,895.878,-0.1435
mixed,4,3,0.75,4.0,256,4096,512,2048,1664,1064.776,1115.078,1014.629,-0.9969
mixed,4,3,0.75,4.0,256,4096,1024,4096,3328,1226.886,1476.238,1151.685,-0.3016
mixed,4,3,0.75,4.0,256,4096,2048,8192,6656,1804.809,2188.687,1833.195,0.0739
mixed,4,3,0.75,4.0,256,4096,4096,16384,13312,3087.758,3616.307,3250.646,0.3082
mixed,4,3,0.75,4.0,256,8192,128,512,416,1485.547,1491.721,1491.209,0.9171
mixed,4,3,0.75,4.0,256,8192,256,1024,832,1520.17,1542.601,1538.122,0.8003
mixed,4,3,0.75,4.0,256,8192,512,2048,1664,1695.016,1801.001,1673.8,-0.2002
mixed,4,3,0.75,4.0,256,8192,1024,4096,3328,2015.499,2112.779,1915.149,-1.0316
mixed,4,3,0.75,4.0,256,8192,2048,8192,6656,2356.783,2829.777,2205.001,-0.3209
mixed,4,3,0.75,4.0,256,8192,4096,16384,13312,3551.83,4245.885,3587.328,0.0511
mixed,4,3,0.75,4.0,512,0,128,512,416,266.497,288.353,274.85,0.3822
mixed,4,3,0.75,4.0,512,0,256,1024,832,337.602,383.236,358.881,0.4663
mixed,4,3,0.75,4.0,512,0,512,2048,1664,496.453,557.256,517.538,0.3468
mixed,4,3,0.75,4.0,512,0,1024,4096,3328,765.734,888.998,835.302,0.5644
mixed,4,3,0.75,4.0,512,0,2048,8192,6656,1315.434,1568.587,1523.913,0.8235
mixed,4,3,0.75,4.0,512,0,4096,16384,13312,2424.238,2942.481,2991.416,1.0944
mixed,4,3,0.75,4.0,512,512,128,512,416,420.131,433.188,418.754,-0.1055
mixed,4,3,0.75,4.0,512,512,256,1024,832,465.027,505.668,479.462,0.3552
mixed,4,3,0.75,4.0,512,512,512,2048,1664,617.062,689.286,649.252,0.4457
mixed,4,3,0.75,4.0,512,512,1024,4096,3328,922.92,1047.4,962.951,0.3216
mixed,4,3,0.75,4.0,512,512,2048,8192,6656,1527.081,1798.281,1714.572,0.6913
mixed,4,3,0.75,4.0,512,512,4096,16384,13312,2714.419,3245.458,3133.524,0.7892
mixed,4,3,0.75,4.0,512,1024,128,512,416,566.531,581.635,564.356,-0.144
mixed,4,3,0.75,4.0,512,1024,256,1024,832,613.988,643.365,628.355,0.4891
mixed,4,3,0.75,4.0,512,1024,512,2048,1664,746.052,810.95,771.845,0.3974
mixed,4,3,0.75,4.0,512,1024,1024,4096,3328,1058.311,1192.838,1113.929,0.4134
mixed,4,3,0.75,4.0,512,1024,2048,8192,6656,1649.036,1940.649,1786.381,0.471
mixed,4,3,0.75,4.0,512,1024,4096,16384,13312,2958.832,3517.943,3319.604,0.6453
mixed,4,3,0.75,4.0,512,2048,128,512,416,872.069,882.31,870.63,-0.1405
mixed,4,3,0.75,4.0,512,2048,256,1024,832,916.198,953.544,906.851,-0.2503
mixed,4,3,0.75,4.0,512,2048,512,2048,1664,1018.535,1064.393,1046.311,0.6057
mixed,4,3,0.75,4.0,512,2048,1024,4096,3328,1292.585,1421.739,1355.113,0.4841
mixed,4,3,0.75,4.0,512,2048,2048,8192,6656,1874.888,2222.315,2076.397,0.58
mixed,4,3,0.75,4.0,512,2048,4096,16384,13312,3070.096,3902.553,3352.533,0.3393
mixed,4,3,0.75,4.0,512,4096,128,512,416,1509.707,1505.929,1506.888,
mixed,4,3,0.75,4.0,512,4096,256,1024,832,1518.218,1536.327,1529.673,0.6326
mixed,4,3,0.75,4.0,512,4096,512,2048,1664,1633.992,1705.484,1584.586,-0.6911
mixed,4,3,0.75,4.0,512,4096,1024,4096,3328,1822.093,1901.579,1888.655,0.8374
mixed,4,3,0.75,4.0,512,4096,2048,8192,6656,2425.263,2594.96,2569.553,0.8503
mixed,4,3,0.75,4.0,512,4096,4096,16384,13312,3499.698,4069.433,3984.151,0.8503
mixed,4,3,0.75,4.0,512,8192,128,512,416,2833.455,2834.352,2833.103,-0.3924
mixed,4,3,0.75,4.0,512,8192,256,1024,832,2837.312,2859.378,2832.491,-0.2185
mixed,4,3,0.75,4.0,512,8192,512,2048,1664,2845.563,2858.517,2851.68,0.4722
mixed,4,3,0.75,4.0,512,8192,1024,4096,3328,3089.941,3212.433,2959.381,-1.0659
mixed,4,3,0.75,4.0,512,8192,2048,8192,6656,3439.224,3594.454,3559.345,0.7738
mixed,4,3,0.75,4.0,512,8192,4096,16384,13312,4703.897,4992.44,4981.864,0.9633
mixed,4,3,0.75,4.0,1024,0,128,512,416,571.779,591.59,577.765,0.3022
mixed,4,3,0.75,4.0,1024,0,256,1024,832,622.534,664.42,642.019,0.4652
mixed,4,3,0.75,4.0,1024,0,512,2048,1664,782.341,856.23,808.197,0.3499
mixed,4,3,0.75,4.0,1024,0,1024,4096,3328,1096.136,1303.911,1154.023,0.2786
mixed,4,3,0.75,4.0,1024,0,2048,8192,6656,1874.477,2230.703,1999.214,0.3502
mixed,4,3,0.75,4.0,1024,0,4096,16384,13312,3090.932,3628.949,3507.153,0.7736
mixed,4,3,0.75,4.0,1024,512,128,512,416,847.27,875.493,859.11,0.4195
mixed,4,3,0.75,4.0,1024,512,256,1024,832,903.206,932.646,904.584,0.0468
mixed,4,3,0.75,4.0,1024,512,512,2048,1664,1040.454,1117.863,1068.936,0.3679
mixed,4,3,0.75,4.0,1024,512,1024,4096,3328,1354.985,1530.571,1413.772,0.3348
mixed,4,3,0.75,4.0,1024,512,2048,8192,6656,2151.756,2546.544,2191.664,0.1011
mixed,4,3,0.75,4.0,1024,512,4096,16384,13312,3684.785,4292.825,4014.428,0.5421
mixed,4,3,0.75,4.0,1024,1024,128,512,416,1127.015,1143.754,1129.32,0.1377
mixed,4,3,0.75,4.0,1024,1024,256,1024,832,1177.898,1207.881,1189.032,0.3713
mixed,4,3,0.75,4.0,1024,1024,512,2048,1664,1286.76,1357.097,1303.561,0.2389
mixed,4,3,0.75,4.0,1024,1024,1024,4096,3328,1596.362,1749.797,1652.17,0.3637
mixed,4,3,0.75,4.0,1024,1024,2048,8192,6656,2298.86,2600.688,2372.558,0.2442
mixed,4,3,0.75,4.0,1024,1024,4096,16384,13312,3882.967,4718.494,4154.012,0.3244
mixed,4,3,0.75,4.0,1024,2048,128,512,416,1684.203,1688.172,1684.24,0.0093
mixed,4,3,0.75,4.0,1024,2048,256,1024,832,1730.059,1752.908,1719.593,-0.4581
mixed,4,3,0.75,4.0,1024,2048,512,2048,1664,1829.742,1868.491,1847.758,0.4649
mixed,4,3,0.75,4.0,1024,2048,1024,4096,3328,2096.752,2253.873,2155.311,0.3727
mixed,4,3,0.75,4.0,1024,2048,2048,8192,6656,2787.418,3097.912,2853.013,0.2113
mixed,4,3,0.75,4.0,1024,2048,4096,16384,13312,4295.678,5011.809,4474.655,0.2499
mixed,4,3,0.75,4.0,1024,4096,128,512,416,2828.661,2803.732,2828.726,
mixed,4,3,0.75,4.0,1024,4096,256,1024,832,2861.203,2875.633,2856.626,-0.3172
mixed,4,3,0.75,4.0,1024,4096,512,2048,1664,2946.487,3011.253,2941.94,-0.0702
mixed,4,3,0.75,4.0,1024,4096,1024,4096,3328,3175.191,3230.517,3203.094,0.5043
mixed,4,3,0.75,4.0,1024,4096,2048,8192,6656,3769.34,3967.739,3857.019,0.4419
mixed,4,3,0.75,4.0,1024,4096,4096,16384,13312,5144.359,5974.54,5385.862,0.2909
mixed,4,3,0.75,4.0,1024,8192,128,512,416,5173.86,5148.388,5180.229,
mixed,4,3,0.75,4.0,1024,8192,256,1024,832,5184.606,5165.534,5170.758,
mixed,4,3,0.75,4.0,1024,8192,512,2048,1664,5193.22,5239.588,5217.249,0.5182
mixed,4,3,0.75,4.0,1024,8192,1024,4096,3328,5411.038,5535.646,5341.508,-0.558
mixed,4,3,0.75,4.0,1024,8192,2048,8192,6656,5805.668,5948.229,5901.708,0.6737
mixed,4,3,0.75,4.0,1024,8192,4096,16384,13312,7064.91,7441.587,7309.073,0.6482
mixed,4,3,0.75,4.0,2048,0,128,512,416,1582.795,1590.895,1610.572,3.4293
mixed,4,3,0.75,4.0,2048,0,256,1024,832,1640.715,1644.877,1634.538,-1.4841
mixed,4,3,0.75,4.0,2048,0,512,2048,1664,1760.684,1831.691,1779.5,0.265
mixed,4,3,0.75,4.0,2048,0,1024,4096,3328,2103.792,2247.984,2115.182,0.079
mixed,4,3,0.75,4.0,2048,0,2048,8192,6656,2808.819,3195.96,2914.678,0.2734
mixed,4,3,0.75,4.0,2048,0,4096,16384,13312,4876.452,5795.146,4925.284,0.0532
mixed,4,3,0.75,4.0,2048,512,128,512,416,2120.143,2163.63,2142.094,0.5048
mixed,4,3,0.75,4.0,2048,512,256,1024,832,2174.446,2218.284,2195.599,0.4825
mixed,4,3,0.75,4.0,2048,512,512,2048,1664,2272.403,2316.498,2306.832,0.7808
mixed,4,3,0.75,4.0,2048,512,1024,4096,3328,2614.996,2735.314,2646.673,0.2633
mixed,4,3,0.75,4.0,2048,512,2048,8192,6656,3322.777,3685.404,3364.887,0.1161
mixed,4,3,0.75,4.0,2048,512,4096,16384,13312,5375.975,6430.317,5467.94,0.0872
mixed,4,3,0.75,4.0,2048,1024,128,512,416,2671.761,2652.661,2663.828,
mixed,4,3,0.75,4.0,2048,1024,256,1024,832,2732.055,2719.955,2741.073,
mixed,4,3,0.75,4.0,2048,1024,512,2048,1664,2799.348,2883.765,2829.205,0.3537
mixed,4,3,0.75,4.0,2048,1024,1024,4096,3328,3134.135,3275.867,3120.215,-0.0982
mixed,4,3,0.75,4.0,2048,1024,2048,8192,6656,3805.883,4162.719,3870.014,0.1797
mixed,4,3,0.75,4.0,2048,1024,4096,16384,13312,5645.286,6801.656,5864.012,0.1891
mixed,4,3,0.75,4.0,2048,2048,128,512,416,3741.144,3713.722,3669.722,
mixed,4,3,0.75,4.0,2048,2048,256,1024,832,3755.13,3789.784,3808.444,1.5385
mixed,4,3,0.75,4.0,2048,2048,512,2048,1664,3954.236,3991.037,3925.403,-0.7835
mixed,4,3,0.75,4.0,2048,2048,1024,4096,3328,4159.231,4309.601,4215.713,0.3756
