regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,4,0.25,4.0,512,8192,2048,8192,3584,4971.225,10269.687,5720.692,0.1414
mixed,16,4,0.25,4.0,512,8192,4096,16384,7168,8446.735,21669.706,10775.756,0.1761
mixed,16,4,0.25,4.0,1024,0,128,512,224,788.437,963.25,829.557,0.2352
mixed,16,4,0.25,4.0,1024,0,256,1024,448,914.803,1580.234,954.835,0.0602
mixed,16,4,0.25,4.0,1024,0,512,2048,896,1355.469,2892.99,1391.149,0.0232
mixed,16,4,0.25,4.0,1024,0,1024,4096,1792,2496.636,5549.935,2633.401,0.0448
mixed,16,4,0.25,4.0,1024,0,2048,8192,3584,4837.948,10671.818,5021.471,0.0315
mixed,16,4,0.25,4.0,1024,0,4096,16384,7168,9444.825,20691.618,9823.445,0.0337
mixed,16,4,0.25,4.0,1024,512,128,512,224,1062.769,1242.925,1108.272,0.2526
mixed,16,4,0.25,4.0,1024,512,256,1024,448,1191.92,1597.61,1219.471,0.0679
mixed,16,4,0.25,4.0,1024,512,512,2048,896,1457.803,2969.88,1522.543,0.0428
mixed,16,4,0.25,4.0,1024,512,1024,4096,1792,2635.358,5843.21,2561.822,-0.0229
mixed,16,4,0.25,4.0,1024,512,2048,8192,3584,5108.892,11238.773,5159.358,0.0082
mixed,16,4,0.25,4.0,1024,512,4096,16384,7168,9864.797,21624.882,10171.796,0.0261
mixed,16,4,0.25,4.0,1024,1024,128,512,224,1334.799,1516.011,1386.544,0.2855
mixed,16,4,0.25,4.0,1024,1024,256,1024,448,1470.797,1813.991,1489.451,0.0544
mixed,16,4,0.25,4.0,1024,1024,512,2048,896,1719.848,2967.16,1745.992,0.021
mixed,16,4,0.25,4.0,1024,1024,1024,4096,1792,2662.524,5830.063,2693.564,0.0098
mixed,16,4,0.25,4.0,1024,1024,2048,8192,3584,5092.37,11316.094,5318.102,0.0363
mixed,16,4,0.25,4.0,1024,1024,4096,16384,7168,9931.298,21835.099,10317.688,0.0325
mixed,16,4,0.25,4.0,1024,2048,128,512,224,1877.35,2085.185,1920.614,0.2082
mixed,16,4,0.25,4.0,1024,2048,256,1024,448,2028.615,2371.617,2027.819,-0.0023
mixed,16,4,0.25,4.0,1024,2048,512,2048,896,2300.679,3052.884,2262.338,-0.051
mixed,16,4,0.25,4.0,1024,2048,1024,4096,1792,2889.976,6020.81,2980.245,0.0288
mixed,16,4,0.25,4.0,1024,2048,2048,8192,3584,5426.07,11678.337,5506.037,0.0128
mixed,16,4,0.25,4.0,1024,2048,4096,16384,7168,10356.718,22355.538,10479.537,0.0102
mixed,16,4,0.25,4.0,1024,4096,128,512,224,2978.711,3161.942,3014.104,0.1932
mixed,16,4,0.25,4.0,1024,4096,256,1024,448,3127.03,3438.801,3151.416,0.0782
mixed,16,4,0.25,4.0,1024,4096,512,2048,896,3406.77,4051.786,3403.792,-0.0046
mixed,16,4,0.25,4.0,1024,4096,1024,4096,1792,3882.413,5537.398,3871.529,-0.0066
mixed,16,4,0.25,4.0,1024,4096,2048,8192,3584,5250.644,11894.37,6049.003,0.1202
mixed,16,4,0.25,4.0,1024,4096,4096,16384,7168,10649.107,22994.947,10533.491,-0.0094
mixed,16,4,0.25,4.0,1024,8192,128,512,224,5257.53,5391.538,5312.213,0.4081
mixed,16,4,0.25,4.0,1024,8192,256,1024,448,5362.008,5636.794,5390.932,0.1053
mixed,16,4,0.25,4.0,1024,8192,512,2048,896,5611.633,6232.429,5600.085,-0.0186
mixed,16,4,0.25,4.0,1024,8192,1024,4096,1792,6122.349,8010.292,6125.134,0.0015
mixed,16,4,0.25,4.0,1024,8192,2048,8192,3584,7134.595,12228.794,7350.045,0.0423
mixed,16,4,0.25,4.0,1024,8192,4096,16384,7168,10107.653,24113.564,12728.69,0.1871
mixed,16,4,0.25,4.0,2048,0,128,512,224,1900.613,2095.587,1939.81,0.201
mixed,16,4,0.25,4.0,2048,0,256,1024,448,2058.244,2376.543,2051.204,-0.0221
mixed,16,4,0.25,4.0,2048,0,512,2048,896,2295.169,3323.194,2338.78,0.0424
mixed,16,4,0.25,4.0,2048,0,1024,4096,1792,2965.657,6282.504,3117.525,0.0458
mixed,16,4,0.25,4.0,2048,0,2048,8192,3584,5582.041,12046.395,5712.169,0.0201
mixed,16,4,0.25,4.0,2048,0,4096,16384,7168,10637.905,23179.97,10882.927,0.0195
mixed,16,4,0.25,4.0,2048,512,128,512,224,2448.836,2662.361,2513.119,0.3011
mixed,16,4,0.25,4.0,2048,512,256,1024,448,2554.432,2899.067,2605.117,0.1471
mixed,16,4,0.25,4.0,2048,512,512,2048,896,2864.697,3554.544,2877.113,0.018
mixed,16,4,0.25,4.0,2048,512,1024,4096,1792,3400.241,6440.519,3528.271,0.0421
mixed,16,4,0.25,4.0,2048,512,2048,8192,3584,5716.019,12272.919,5860.017,0.022
mixed,16,4,0.25,4.0,2048,512,4096,16384,7168,10808.752,23717.31,11104.208,0.0229
mixed,16,4,0.25,4.0,2048,1024,128,512,224,2928.949,3183.412,3032.76,0.408
mixed,16,4,0.25,4.0,2048,1024,256,1024,448,3098.231,3473.681,3158.711,0.1611
mixed,16,4,0.25,4.0,2048,1024,512,2048,896,3401.842,3998.348,3343.923,-0.0971
mixed,16,4,0.25,4.0,2048,1024,1024,4096,1792,3920.781,6611.23,4005.866,0.0316
mixed,16,4,0.25,4.0,2048,1024,2048,8192,3584,5803.918,12530.679,6014.064,0.0312
mixed,16,4,0.25,4.0,2048,1024,4096,16384,7168,11100.043,24015.198,11302.859,0.0157
mixed,16,4,0.25,4.0,2048,2048,128,512,224,4015.146,4236.096,4035.083,0.0902
mixed,16,4,0.25,4.0,2048,2048,256,1024,448,4189.193,4563.232,4264.256,0.2007
mixed,16,4,0.25,4.0,2048,2048,512,2048,896,4432.386,5085.114,4415.845,-0.0253
mixed,16,4,0.25,4.0,2048,2048,1024,4096,1792,4921.789,6629.415,4959.423,0.022
mixed,16,4,0.25,4.0,2048,2048,2048,8192,3584,6151.498,13105.84,6404.677,0.0364
mixed,16,4,0.25,4.0,2048,2048,4096,16384,7168,11476.098,24565.989,11732.036,0.0196
mixed,16,4,0.25,4.0,2048,4096,128,512,224,6187.727,6378.794,6220.015,0.169
mixed,16,4,0.25,4.0,2048,4096,256,1024,448,6272.271,6677.001,6414.857,0.3523
mixed,16,4,0.25,4.0,2048,4096,512,2048,896,6548.583,7312.157,6605.703,0.0748
mixed,16,4,0.25,4.0,2048,4096,1024,4096,1792,7064.972,8403.256,7070.338,0.004
mixed,16,4,0.25,4.0,2048,4096,2048,8192,3584,8125.812,13933.211,8300.879,0.0301
mixed,16,4,0.25,4.0,2048,4096,4096,16384,7168,12419.131,25689.862,12829.537,0.0309
mixed,16,4,0.25,4.0,2048,8192,128,512,224,10584.43,10805.363,10572.244,-0.0552
mixed,16,4,0.25,4.0,2048,8192,256,1024,448,10916.953,11290.357,10723.952,-0.5169
mixed,16,4,0.25,4.0,2048,8192,512,2048,896,11083.471,11665.191,11130.029,0.08
mixed,16,4,0.25,4.0,2048,8192,1024,4096,1792,11517.062,12967.508,11530.596,0.0093
mixed,16,4,0.25,4.0,2048,8192,2048,8192,3584,12480.634,15687.513,12388.696,-0.0287
mixed,16,4,0.25,4.0,2048,8192,4096,16384,7168,14897.755,28357.743,15892.459,0.0739
pure,16,8,0.5,4.0,0,0,128,512,320,170.236,250.332,194.651,0.3048
pure,16,8,0.5,4.0,0,0,256,1024,640,300.38,423.386,294.14,-0.0507
pure,16,8,0.5,4.0,0,0,512,2048,1280,514.072,765.812,502.522,-0.0459
pure,16,8,0.5,4.0,0,0,1024,4096,2560,933.875,1454.701,927.574,-0.0121
pure,16,8,0.5,4.0,0,0,2048,8192,5120,1788.714,2729.922,1754.12,-0.0368
pure,16,8,0.5,4.0,0,0,4096,16384,10240,3486.163,5451.897,3435.342,-0.0259
mixed,16,8,0.5,4.0,16,0,128,512,320,289.501,434.459,315.453,0.179
mixed,16,8,0.5,4.0,16,0,256,1024,640,514.808,763.863,509.626,-0.0208
mixed,16,8,0.5,4.0,16,0,512,2048,1280,924.565,1403.468,1135.634,0.4407
mixed,16,8,0.5,4.0,16,0,1024,4096,2560,1772.361,2940.891,2401.058,0.538
mixed,16,8,0.5,4.0,16,0,2048,8192,5120,3790.002,6931.141,5163.868,0.4374
mixed,16,8,0.5,4.0,16,0,4096,16384,10240,8758.762,14375.33,10769.129,0.3579
mixed,16,8,0.5,4.0,16,512,128,512,320,317.084,443.131,338.074,0.1665
mixed,16,8,0.5,4.0,16,512,256,1024,640,517.209,768.086,543.226,0.1037
mixed,16,8,0.5,4.0,16,512,512,2048,1280,956.212,1616.644,1131.442,0.2653
mixed,16,8,0.5,4.0,16,512,1024,4096,2560,2114.562,3758.487,2488.48,0.2275
mixed,16,8,0.5,4.0,16,512,2048,8192,5120,4755.039,7589.496,5472.128,0.253
mixed,16,8,0.5,4.0,16,512,4096,16384,10240,9648.352,16242.248,11323.019,0.254
mixed,16,8,0.5,4.0,16,1024,128,512,320,361.659,486.33,382.97,0.1709
mixed,16,8,0.5,4.0,16,1024,256,1024,640,562.201,778.549,553.336,-0.041
mixed,16,8,0.5,4.0,16,1024,512,2048,1280,925.556,1506.733,1269.386,0.5916
mixed,16,8,0.5,4.0,16,1024,1024,4096,2560,1977.159,3960.237,2502.301,0.2648
mixed,16,8,0.5,4.0,16,1024,2048,8192,5120,4997.825,8003.451,5627.283,0.2094
mixed,16,8,0.5,4.0,16,1024,4096,16384,10240,10228.344,16369.386,11346.344,0.1821
mixed,16,8,0.5,4.0,16,2048,128,512,320,476.251,592.182,492.889,0.1435
mixed,16,8,0.5,4.0,16,2048,256,1024,640,663.446,862.389,673.202,0.049
mixed,16,8,0.5,4.0,16,2048,512,2048,1280,1021.809,1421.485,1238.123,0.5412
mixed,16,8,0.5,4.0,16,2048,1024,4096,2560,1785.417,3461.158,2692.284,0.5412
mixed,16,8,0.5,4.0,16,2048,2048,8192,5120,4961.502,8003.318,5455.672,0.1625
mixed,16,8,0.5,4.0,16,2048,4096,16384,10240,9962.245,15814.482,11453.901,0.2549
mixed,16,8,0.5,4.0,16,4096,128,512,320,649.368,831.829,682.293,0.1804
mixed,16,8,0.5,4.0,16,4096,256,1024,640,914.385,1170.606,910.677,-0.0145
mixed,16,8,0.5,4.0,16,4096,512,2048,1280,1218.257,1615.691,1530.766,0.7863
mixed,16,8,0.5,4.0,16,4096,1024,4096,2560,2254.535,2958.075,2559.206,0.4331
mixed,16,8,0.5,4.0,16,4096,2048,8192,5120,4590.95,7957.205,5617.208,0.3049
mixed,16,8,0.5,4.0,16,4096,4096,16384,10240,10219.357,16823.199,11056.294,0.1267
mixed,16,8,0.5,4.0,16,8192,128,512,320,981.81,1162.865,1013.715,0.1762
mixed,16,8,0.5,4.0,16,8192,256,1024,640,1256.239,1539.274,1261.803,0.0197
mixed,16,8,0.5,4.0,16,8192,512,2048,1280,1731.075,2228.353,2065.733,0.673
mixed,16,8,0.5,4.0,16,8192,1024,4096,2560,2577.597,3549.424,3358.868,0.8039
mixed,16,8,0.5,4.0,16,8192,2048,8192,5120,5173.314,7331.229,5597.465,0.1966
mixed,16,8,0.5,4.0,16,8192,4096,16384,10240,9952.921,16599.42,11355.251,0.211
mixed,16,8,0.5,4.0,32,0,128,512,320,291.132,437.084,315.451,0.1666
mixed,16,8,0.5,4.0,32,0,256,1024,640,520.569,773.109,510.841,-0.0385
mixed,16,8,0.5,4.0,32,0,512,2048,1280,930.804,1405.803,1153.651,0.4692
mixed,16,8,0.5,4.0,32,0,1024,4096,2560,1765.89,2989.4,2292.963,0.4308
mixed,16,8,0.5,4.0,32,0,2048,8192,5120,3949.869,6830.505,5150.592,0.4168
mixed,16,8,0.5,4.0,32,0,4096,16384,10240,8792.872,14238.942,10730.328,0.3558
mixed,16,8,0.5,4.0,32,512,128,512,320,318.748,449.755,339.29,0.1568
mixed,16,8,0.5,4.0,32,512,256,1024,640,523.896,775.737,545.048,0.084
mixed,16,8,0.5,4.0,32,512,512,2048,1280,961.205,1597.001,1131.024,0.2671
mixed,16,8,0.5,4.0,32,512,1024,4096,2560,2081.092,3678.862,2486.984,0.254
mixed,16,8,0.5,4.0,32,512,2048,8192,5120,4645.35,7489.373,5425.278,0.2742
mixed,16,8,0.5,4.0,32,512,4096,16384,10240,9737.277,15945.232,11361.958,0.2617
mixed,16,8,0.5,4.0,32,1024,128,512,320,363.101,494.299,386.521,0.1785
mixed,16,8,0.5,4.0,32,1024,256,1024,640,564.951,785.526,556.089,-0.0402
mixed,16,8,0.5,4.0,32,1024,512,2048,1280,929.874,1515.564,1287.344,0.6103
mixed,16,8,0.5,4.0,32,1024,1024,4096,2560,1953.279,3737.772,2468.9,0.2889
mixed,16,8,0.5,4.0,32,1024,2048,8192,5120,4900.637,7705.755,5603.588,0.2506
mixed,16,8,0.5,4.0,32,1024,4096,16384,10240,9989.785,16147.857,11524.068,0.2491
mixed,16,8,0.5,4.0,32,2048,128,512,320,481.146,599.545,492.505,0.0959
mixed,16,8,0.5,4.0,32,2048,256,1024,640,666.136,871.892,683.671,0.0852
mixed,16,8,0.5,4.0,32,2048,512,2048,1280,1032.82,1431.249,1267.952,0.5901
mixed,16,8,0.5,4.0,32,2048,1024,4096,2560,1829.602,3485.904,2629.644,0.483
mixed,16,8,0.5,4.0,32,2048,2048,8192,5120,4833.28,7920.797,5355.485,0.1691
mixed,16,8,0.5,4.0,32,2048,4096,16384,10240,9814.15,16485.031,11439.883,0.2437
mixed,16,8,0.5,4.0,32,4096,128,512,320,652.087,839.253,682.294,0.1614
mixed,16,8,0.5,4.0,32,4096,256,1024,640,921.971,1172.625,896.851,-0.1002
mixed,16,8,0.5,4.0,32,4096,512,2048,1280,1227.184,1624.109,1594.861,0.9263
mixed,16,8,0.5,4.0,32,4096,1024,4096,2560,2153.925,2906.236,2616.292,0.6146
mixed,16,8,0.5,4.0,32,4096,2048,8192,5120,4583.335,8080.978,5652.281,0.3056
mixed,16,8,0.5,4.0,32,4096,4096,16384,10240,9810.208,16403.63,11159.402,0.2046
mixed,16,8,0.5,4.0,32,8192,128,512,320,984.211,1173.073,1013.746,0.1564
mixed,16,8,0.5,4.0,32,8192,256,1024,640,1265.965,1546.861,1268.558,0.0092
mixed,16,8,0.5,4.0,32,8192,512,2048,1280,1734.055,2257.508,2106.757,0.712
mixed,16,8,0.5,4.0,32,8192,1024,4096,2560,2608.927,3564.337,3302.391,0.7258
mixed,16,8,0.5,4.0,32,8192,2048,8192,5120,5277.942,7227.811,5620.834,0.1759
mixed,16,8,0.5,4.0,32,8192,4096,16384,10240,9466.942,16418.089,11559.945,0.3011
mixed,16,8,0.5,4.0,64,0,128,512,320,291.772,437.723,316.572,0.1699
mixed,16,8,0.5,4.0,64,0,256,1024,640,522.873,778.102,511.482,-0.0446
mixed,16,8,0.5,4.0,64,0,512,2048,1280,938.704,1425.869,1152.593,0.439
mixed,16,8,0.5,4.0,64,0,1024,4096,2560,1766.442,2955.319,2433.695,0.5612
mixed,16,8,0.5,4.0,64,0,2048,8192,5120,4014.828,7061.364,5153.979,0.3739
mixed,16,8,0.5,4.0,64,0,4096,16384,10240,8462.039,14408.745,10352.028,0.3178
mixed,16,8,0.5,4.0,64,512,128,512,320,321.083,453.18,340.765,0.149
mixed,16,8,0.5,4.0,64,512,256,1024,640,526.999,776.279,551.737,0.0992
mixed,16,8,0.5,4.0,64,512,512,2048,1280,959.188,1611.173,1160.465,0.3087
mixed,16,8,0.5,4.0,64,512,1024,4096,2560,2107.531,3748.143,2420.129,0.1905
mixed,16,8,0.5,4.0,64,512,2048,8192,5120,4910.689,7818.97,5644.603,0.2524
mixed,16,8,0.5,4.0,64,512,4096,16384,10240,9953.855,16753.892,11267.311,0.1932
mixed,16,8,0.5,4.0,64,1024,128,512,320,365.497,498.745,388.219,0.1705
mixed,16,8,0.5,4.0,64,1024,256,1024,640,566.681,786.261,559.961,-0.0306
mixed,16,8,0.5,4.0,64,1024,512,2048,1280,930.39,1510.028,1264.463,0.5763
mixed,16,8,0.5,4.0,64,1024,1024,4096,2560,2126.662,3753.815,2425.535,0.1837
mixed,16,8,0.5,4.0,64,1024,2048,8192,5120,4917.506,7624.793,5581.114,0.2451
mixed,16,8,0.5,4.0,64,1024,4096,16384,10240,9961.254,16130.073,11354.574,0.2259
mixed,16,8,0.5,4.0,64,2048,128,512,320,482.362,602.519,496.055,0.114
mixed,16,8,0.5,4.0,64,2048,256,1024,640,672.279,873.044,684.952,0.0631
mixed,16,8,0.5,4.0,64,2048,512,2048,1280,1040.658,1430.991,1283.76,0.6228
mixed,16,8,0.5,4.0,64,2048,1024,4096,2560,1807.874,3606.064,2643.104,0.4645
mixed,16,8,0.5,4.0,64,2048,2048,8192,5120,4801.635,7934.84,5103.073,0.0962
mixed,16,8,0.5,4.0,64,2048,4096,16384,10240,9877.563,15483.356,11391.85,0.2701
mixed,16,8,0.5,4.0,64,4096,128,512,320,654.521,840.436,684.693,0.1623
mixed,16,8,0.5,4.0,64,4096,256,1024,640,925.426,1178.19,902.293,-0.0915
mixed,16,8,0.5,4.0,64,4096,512,2048,1280,1235.852,1633.936,1588.87,0.8868
mixed,16,8,0.5,4.0,64,4096,1024,4096,2560,2137.572,3160.924,2688.771,0.5386
mixed,16,8,0.5,4.0,64,4096,2048,8192,5120,4495.433,7771.323,5545.404,0.3205
mixed,16,8,0.5,4.0,64,4096,4096,16384,10240,9840.419,16655.398,11038.35,0.1758
mixed,16,8,0.5,4.0,64,8192,128,512,320,984.755,1174.127,1016.626,0.1683
mixed,16,8,0.5,4.0,64,8192,256,1024,640,1264.266,1553.099,1265.809,0.0053
mixed,16,8,0.5,4.0,64,8192,512,2048,1280,1740.68,2266.049,2027.525,0.546
mixed,16,8,0.5,4.0,64,8192,1024,4096,2560,2641.121,3728.146,3426.998,0.723
mixed,16,8,0.5,4.0,64,8192,2048,8192,5120,5320.664,6923.299,5744.375,0.2644
mixed,16,8,0.5,4.0,64,8192,4096,16384,10240,9843.495,16618.091,11516.741,0.247
mixed,16,8,0.5,4.0,128,0,128,512,320,301.662,445.788,338.682,0.2569
mixed,16,8,0.5,4.0,128,0,256,1024,640,529.691,811.83,532.056,0.0084
mixed,16,8,0.5,4.0,128,0,512,2048,1280,979.797,1469.483,1221.713,0.494
mixed,16,8,0.5,4.0,128,0,1024,4096,2560,1839.399,3121.147,2493.114,0.51
mixed,16,8,0.5,4.0,128,0,2048,8192,5120,3941.581,6840.677,5053.365,0.3835
mixed,16,8,0.5,4.0,128,0,4096,16384,10240,9143.306,14609.682,10544.243,0.2563
mixed,16,8,0.5,4.0,128,512,128,512,320,348.922,462.939,375.098,0.2296
mixed,16,8,0.5,4.0,128,512,256,1024,640,533.782,777.174,570.233,0.1498
mixed,16,8,0.5,4.0,128,512,512,2048,1280,1000.884,1879.882,1293.774,0.3332
mixed,16,8,0.5,4.0,128,512,1024,4096,2560,2429.602,4210.089,2678.719,0.1399
mixed,16,8,0.5,4.0,128,512,2048,8192,5120,5097.87,8492.504,5924.694,0.2436
mixed,16,8,0.5,4.0,128,512,4096,16384,10240,10715.58,17605.989,11577.464,0.1251
mixed,16,8,0.5,4.0,128,1024,128,512,320,414.17,541.401,436.54,0.1758
mixed,16,8,0.5,4.0,128,1024,256,1024,640,621.689,790.132,616.92,-0.0283
mixed,16,8,0.5,4.0,128,1024,512,2048,1280,930.294,1831.723,1303.822,0.4144
mixed,16,8,0.5,4.0,128,1024,1024,4096,2560,2371.746,4365.029,2744.788,0.1871
mixed,16,8,0.5,4.0,128,1024,2048,8192,5120,5532.409,8847.854,5838.103,0.0922
mixed,16,8,0.5,4.0,128,1024,4096,16384,10240,10993.527,17676.522,11993.322,0.1496
mixed,16,8,0.5,4.0,128,2048,128,512,320,539.642,649.719,567.736,0.2552
mixed,16,8,0.5,4.0,128,2048,256,1024,640,720.791,982.705,728.981,0.0313
mixed,16,8,0.5,4.0,128,2048,512,2048,1280,1225.84,1429.325,1493.328,1.3145
mixed,16,8,0.5,4.0,128,2048,1024,4096,2560,1893.032,4104.237,2684.736,0.358
mixed,16,8,0.5,4.0,128,2048,2048,8192,5120,5320.686,8540.438,5490.041,0.0526
mixed,16,8,0.5,4.0,128,2048,4096,16384,10240,10836.244,17478.469,11774.068,0.1412
mixed,16,8,0.5,4.0,128,4096,128,512,320,786.101,931.957,813.685,0.1891
mixed,16,8,0.5,4.0,128,4096,256,1024,640,976.85,1239.024,1013.587,0.1401
mixed,16,8,0.5,4.0,128,4096,512,2048,1280,1283.209,1861.674,1674.638,0.6767
mixed,16,8,0.5,4.0,128,4096,1024,4096,2560,2628.704,3131.226,2809.723,0.3602
mixed,16,8,0.5,4.0,128,4096,2048,8192,5120,5212.99,8916.372,5839.381,0.1691
mixed,16,8,0.5,4.0,128,4096,4096,16384,10240,11183.577,18096.633,11215.606,0.0046
mixed,16,8,0.5,4.0,128,8192,128,512,320,1161.105,1399.502,1215.087,0.2264
mixed,16,8,0.5,4.0,128,8192,256,1024,640,1505.39,1711.755,1541.099,0.173
mixed,16,8,0.5,4.0,128,8192,512,2048,1280,1898.73,2368.961,2256.866,0.7616
mixed,16,8,0.5,4.0,128,8192,1024,4096,2560,2412.833,4174.697,3415.54,0.5691
mixed,16,8,0.5,4.0,128,8192,2048,8192,5120,6036.82,7852.532,5990.209,-0.0257
mixed,16,8,0.5,4.0,128,8192,4096,16384,10240,10868.142,18153.172,11800.749,0.128
mixed,16,8,0.5,4.0,256,0,128,512,320,355.069,491.93,392.859,0.2761
mixed,16,8,0.5,4.0,256,0,256,1024,640,572.859,905.525,581.37,0.0256
mixed,16,8,0.5,4.0,256,0,512,2048,1280,1103.409,1675.883,1346.765,0.4251
mixed,16,8,0.5,4.0,256,0,1024,4096,2560,2100.293,3460.944,2690.823,0.434
mixed,16,8,0.5,4.0,256,0,2048,8192,5120,4314.282,7006.344,5516.763,0.4467
mixed,16,8,0.5,4.0,256,0,4096,16384,10240,9541.605,15401.367,11165.271,0.2771
mixed,16,8,0.5,4.0,256,512,128,512,320,437.914,550.264,461.913,0.2136
mixed,16,8,0.5,4.0,256,512,256,1024,640,621.881,959.061,646.52,0.0731
mixed,16,8,0.5,4.0,256,512,512,2048,1280,1339.086,2151.335,1306.672,-0.0399
mixed,16,8,0.5,4.0,256,512,1024,4096,2560,2795.71,4406.916,2701.984,-0.0582
mixed,16,8,0.5,4.0,256,512,2048,8192,5120,5491.354,8905.075,6212.98,0.2114
mixed,16,8,0.5,4.0,256,512,4096,16384,10240,11018.423,17964.326,12453.638,0.2066
mixed,16,8,0.5,4.0,256,1024,128,512,320,532.89,647.289,554.041,0.1849
mixed,16,8,0.5,4.0,256,1024,256,1024,640,708.214,921.365,709.047,0.0039
mixed,16,8,0.5,4.0,256,1024,512,2048,1280,1066.482,2157.349,1345.902,0.2561
mixed,16,8,0.5,4.0,256,1024,1024,4096,2560,2877.393,4727.206,2837.094,-0.0218
mixed,16,8,0.5,4.0,256,1024,2048,8192,5120,5876.794,9071.31,6088.016,0.0661
mixed,16,8,0.5,4.0,256,1024,4096,16384,10240,11436.747,18286.035,12587.555,0.168
mixed,16,8,0.5,4.0,256,2048,128,512,320,715.8,832.246,741.209,0.2182
mixed,16,8,0.5,4.0,256,2048,256,1024,640,901.235,1113.778,897.173,-0.0191
mixed,16,8,0.5,4.0,256,2048,512,2048,1280,1420.847,1639.852,1508.718,0.4012
mixed,16,8,0.5,4.0,256,2048,1024,4096,2560,2255.299,4657.48,2931.999,0.2817
mixed,16,8,0.5,4.0,256,2048,2048,8192,5120,5908.275,9603.945,5778.908,-0.035
mixed,16,8,0.5,4.0,256,2048,4096,16384,10240,11709.133,18963.759,12348.705,0.0882
mixed,16,8,0.5,4.0,256,4096,128,512,320,1054.228,1198.448,1083.184,0.2008
mixed,16,8,0.5,4.0,256,4096,256,1024,640,1282.256,1513.837,1268.852,-0.0579
mixed,16,8,0.5,4.0,256,4096,512,2048,1280,1620.525,2141.639,1922.504,0.5795
mixed,16,8,0.5,4.0,256,4096,1024,4096,2560,2961.854,3430.931,3265.27,0.6468
mixed,16,8,0.5,4.0,256,4096,2048,8192,5120,5569.589,9614.506,6135.57,0.1399
mixed,16,8,0.5,4.0,256,4096,4096,16384,10240,12041.358,19158.643,11963.657,-0.0109
mixed,16,8,0.5,4.0,256,8192,128,512,320,1702.725,1869.225,1733.581,0.1853
mixed,16,8,0.5,4.0,256,8192,256,1024,640,1959.495,2236.397,1952.582,-0.025
mixed,16,8,0.5,4.0,256,8192,512,2048,1280,2397.16,2987.997,2607.554,0.3561
mixed,16,8,0.5,4.0,256,8192,1024,4096,2560,3384.63,4742.598,3964.175,0.4268
mixed,16,8,0.5,4.0,256,8192,2048,8192,5120,6155.123,7972.669,6823.149,0.3675
mixed,16,8,0.5,4.0,256,8192,4096,16384,10240,12057.487,19380.927,12815.301,0.1035
mixed,16,8,0.5,4.0,512,0,128,512,320,473.146,608.505,509.817,0.2709
mixed,16,8,0.5,4.0,512,0,256,1024,640,678.807,1115.379,699.544,0.0475
mixed,16,8,0.5,4.0,512,0,512,2048,1280,1498.829,2267.237,1611.692,0.1469
mixed,16,8,0.5,4.0,512,0,1024,4096,2560,2748.99,4195.848,2874.903,0.087
mixed,16,8,0.5,4.0,512,0,2048,8192,5120,5319.903,8281.305,6039.353,0.2429
mixed,16,8,0.5,4.0,512,0,4096,16384,10240,10653.761,16660.723,11853.46,0.1997
mixed,16,8,0.5,4.0,512,512,128,512,320,633.592,750.327,658.327,0.2119
mixed,16,8,0.5,4.0,512,512,256,1024,640,815.637,1224.721,823.764,0.0199
mixed,16,8,0.5,4.0,512,512,512,2048,1280,1467.179,2677.253,1525.422,0.0481
mixed,16,8,0.5,4.0,512,512,1024,4096,2560,3183.546,5095.167,3151.286,-0.0169
mixed,16,8,0.5,4.0,512,512,2048,8192,5120,6501.487,10062.179,6634.16,0.0373
mixed,16,8,0.5,4.0,512,512,4096,16384,10240,12413.347,20082.152,13277.249,0.1127
mixed,16,8,0.5,4.0,512,1024,128,512,320,784.694,907.476,815.027,0.247
mixed,16,8,0.5,4.0,512,1024,256,1024,640,969.491,1206.161,966.069,-0.0145
mixed,16,8,0.5,4.0,512,1024,512,2048,1280,1366.222,2430.498,1714.605,0.3273
mixed,16,8,0.5,4.0,512,1024,1024,4096,2560,2957.052,5265.408,3117.433,0.0695
mixed,16,8,0.5,4.0,512,1024,2048,8192,5120,6484.364,10456.605,6862.842,0.0953
mixed,16,8,0.5,4.0,512,1024,4096,16384,10240,12904.157,20499.363,13489.074,0.077
mixed,16,8,0.5,4.0,512,2048,128,512,320,1087.059,1213.264,1113.553,0.2099
mixed,16,8,0.5,4.0,512,2048,256,1024,640,1277.429,1513.324,1274.352,-0.013
mixed,16,8,0.5,4.0,512,2048,512,2048,1280,1814.89,2097.477,1779.051,-0.1268
mixed,16,8,0.5,4.0,512,2048,1024,4096,2560,3112.475,4899.46,3501.587,0.2177
mixed,16,8,0.5,4.0,512,2048,2048,8192,5120,6774.446,10231.355,6062.031,-0.2061
mixed,16,8,0.5,4.0,512,2048,4096,16384,10240,13178.78,20779.283,13514.804,0.0442
mixed,16,8,0.5,4.0,512,4096,128,512,320,1686.187,1807.015,1707.305,0.1748
mixed,16,8,0.5,4.0,512,4096,256,1024,640,1875.078,2106.696,1884.552,0.0409
mixed,16,8,0.5,4.0,512,4096,512,2048,1280,2255.497,2870.814,2320.129,0.105
mixed,16,8,0.5,4.0,512,4096,1024,4096,2560,3612.66,4179.887,3675.795,0.1113
mixed,16,8,0.5,4.0,512,4096,2048,8192,5120,7151.753,10760.627,7345.061,0.0536
